"state","year","income","medicare","medicaid"
"AK",2010,"75-100k",0.0558423955084217,0.109399426076107
"AK",2010,">100k",0.0987584404242046,0.193475165315034
"AZ",2010,"<25k",3.26103608641903,2.88714772080611
"AZ",2010,"25-50k",2.87988893467554,2.54970032639339
"AZ",2010,"50-75k",1.41832084479168,1.25570575911925
"AZ",2010,"75-100k",0.623664202597505,0.552159078697903
"AZ",2010,">100k",0.757089931516257,0.670287114983353
"AR",2010,"<25k",1.99185635219145,1.56497008555337
"AR",2010,"25-50k",1.59178643813459,1.25064147097227
"AR",2010,"50-75k",0.634663243232709,0.498644889209362
"AR",2010,"75-100k",0.266043692631497,0.209026328610683
"AR",2010,">100k",0.265650273809756,0.208717225654318
"CA",2010,"<25k",17.1582866692483,13.5293711876428
"CA",2010,"25-50k",15.6510526690535,12.3409117191448
"CA",2010,"50-75k",8.41367213451488,6.63421095318289
"CA",2010,"75-100k",4.64156801730497,3.65989319384425
"CA",2010,">100k",7.14342050987835,5.63261294618521
"CO",2010,"<25k",1.86789639859973,1.33372996144826
"CO",2010,"25-50k",1.71509206911362,1.22462342179894
"CO",2010,"50-75k",0.881849914102232,0.629665356612083
"CO",2010,"75-100k",0.457435924355426,0.326621968013307
"CO",2010,">100k",0.616725693828995,0.440359292127401
"CT",2010,"<25k",2.01057029569197,1.77491662076752
"CT",2010,"25-50k",1.76671868638149,1.55964621948214
"CT",2010,"50-75k",1.02883667712457,0.908249426640983
"CT",2010,"75-100k",0.549648364823702,0.485225520536954
"CT",2010,">100k",0.932225975978261,0.822962212572412
"DE",2010,"<25k",0.490871535969516,0.362642602158377
"DE",2010,"25-50k",0.467959122892693,0.34571553165001
"DE",2010,"50-75k",0.275025077895548,0.203181082215054
"DE",2010,"75-100k",0.157864024981601,0.116625668044598
"DE",2010,">100k",0.189280238260642,0.139835115931961
"FL",2010,"<25k",14.4061150247609,5.63257251244615
"FL",2010,"25-50k",12.7061141939507,4.96789796734505
"FL",2010,"50-75k",6.54806275598539,2.5601932391726
"FL",2010,"75-100k",3.09876822568794,1.21157138482178
"FL",2010,">100k",3.92793979961505,1.53576489621442
"GA",2010,"<25k",5.02375692800929,2.94273553591883
"GA",2010,"25-50k",3.60515482659188,2.1117696124094
"GA",2010,"50-75k",1.86575949299879,1.09289458869203
"GA",2010,"75-100k",0.859485030533916,0.503455318039177
"GA",2010,">100k",1.02284372186613,0.599144944940568
"HI",2010,"<25k",0.410127094583602,0.335879948150364
"HI",2010,"25-50k",0.369900173706777,0.302935487087446
"HI",2010,"50-75k",0.253161137963065,0.207330242297338
"HI",2010,"75-100k",0.195824991734496,0.160373915644631
"HI",2010,">100k",0.39498660201206,0.323480406820221
"ID",2010,"<25k",0.628108682993498,0.508733331087552
"ID",2010,"25-50k",0.635142350467042,0.514430213140709
"ID",2010,"50-75k",0.287740150242785,0.233053624450786
"ID",2010,"75-100k",0.130647651313542,0.105817379461686
"ID",2010,">100k",0.128361164983133,0.103965451859267
"IL",2010,"<25k",6.99692951598562,5.41484600875998
"IL",2010,"25-50k",6.26092767177915,4.84526235932687
"IL",2010,"50-75k",3.12067756624623,2.41505769432278
"IL",2010,"75-100k",1.58445956667136,1.22619565354067
"IL",2010,">100k",1.83700567931764,1.42163828404971
"IN",2010,"<25k",3.94401284521658,2.30972305774934
"IN",2010,"25-50k",3.39735662656726,1.98958604947165
"IN",2010,"50-75k",1.53792845912645,0.900653461999107
"IN",2010,"75-100k",0.606810968374206,0.355365294271029
"IN",2010,">100k",0.574891100715514,0.336672136508877
"IA",2010,"<25k",1.57523255402681,1.07000990344145
"IA",2010,"25-50k",1.49111029216293,1.01286808456261
"IA",2010,"50-75k",0.735151934536883,0.499367441637582
"IA",2010,"75-100k",0.295106604614228,0.200457379261874
"IA",2010,">100k",0.293398614659147,0.199297191096487
"KS",2010,"<25k",1.45564679826425,0.790147899202946
"KS",2010,"25-50k",1.34149512196169,0.728184579990815
"KS",2010,"50-75k",0.668792787456596,0.363031208285583
"KS",2010,"75-100k",0.304684427619183,0.165387483206929
"KS",2010,">100k",0.363380864698283,0.197248829313727
"KY",2010,"<25k",3.49613830958907,2.45268269622478
"KY",2010,"25-50k",2.25173813223458,1.57968554568151
"KY",2010,"50-75k",0.877940450937258,0.615910802620016
"KY",2010,"75-100k",0.419998839702964,0.29464620542859
"KY",2010,">100k",0.419184267536126,0.294074750045102
"LA",2010,"<25k",3.51771008873691,2.76735622179024
"LA",2010,"25-50k",2.36141596877464,1.8577082842463
"LA",2010,"50-75k",1.1932217755654,0.938698648066293
"LA",2010,"75-100k",0.568368854558724,0.447131527686423
"LA",2010,">100k",0.61028331236433,0.480105318210746
"ME",2010,"<25k",0.867989324897048,0.753600188822612
"ME",2010,"25-50k",0.793618748097798,0.68903063812519
"ME",2010,"50-75k",0.345007219566329,0.299539980910696
"ME",2010,"75-100k",0.135864503212262,0.117959417631311
"ME",2010,">100k",0.141520204226562,0.12286977451019
"MD",2010,"<25k",2.57443923868934,1.91127381370971
"MD",2010,"25-50k",2.34024052188086,1.73740376546249
"MD",2010,"50-75k",1.57035837528595,1.16584023259053
"MD",2010,"75-100k",0.904978749984487,0.671859782439332
"MD",2010,">100k",1.56198311415937,1.15962240579794
"MA",2010,"<25k",4.20233081481913,3.98802203247551
"MA",2010,"25-50k",3.3023640152848,3.13395137902224
"MA",2010,"50-75k",1.9202272239377,1.82230024571552
"MA",2010,"75-100k",1.07317054404348,1.01844142283057
"MA",2010,">100k",1.58090740191489,1.50028491995616
"MI",2010,"<25k",7.40812531097059,4.33115757891673
"MI",2010,"25-50k",5.70491310916312,3.33537522822707
"MI",2010,"50-75k",2.61548565690558,1.52914267104513
"MI",2010,"75-100k",1.061478184565,0.620592807349684
"MI",2010,">100k",1.18999773839571,0.695731714461384
"MN",2010,"<25k",2.57307092453246,2.63197955790926
"MN",2010,"25-50k",2.25863202285954,2.31034180065819
"MN",2010,"50-75k",1.12770307166003,1.15352103344761
"MN",2010,"75-100k",0.55299039306989,0.565650715805521
"MN",2010,">100k",0.563603587878087,0.576506892179423
"MS",2010,"<25k",2.52467722935903,1.92024941533672
"MS",2010,"25-50k",1.62886925065096,1.23890499341833
"MS",2010,"50-75k",0.693322367093594,0.527335476618273
"MS",2010,"75-100k",0.293850817183432,0.223500593791135
"MS",2010,">100k",0.264280335712982,0.201009520835535
"MO",2010,"<25k",4.05821407785421,3.1217663803915
"MO",2010,"25-50k",3.09092387902369,2.3776819223365
"MO",2010,"50-75k",1.47721804958059,1.13634459770208
"MO",2010,"75-100k",0.632071757368276,0.486218894393708
"MO",2010,">100k",0.613572236173235,0.47198820517621
"MT",2010,"<25k",0.488274895209745,0.373699123373425
"MT",2010,"25-50k",0.41875072505007,0.32048909415254
"MT",2010,"50-75k",0.197543858689109,0.151189355717772
"MT",2010,"75-100k",0.100300165256695,0.076764306742692
"MT",2010,">100k",0.0821303557943813,0.0628581200135708
"NE",2010,"<25k",0.96449829622537,0.602626239615467
"NE",2010,"25-50k",0.859025385711222,0.536725922639078
"NE",2010,"50-75k",0.406483685163679,0.253974253364557
"NE",2010,"75-100k",0.177686305898139,0.111019823232055
"NE",2010,">100k",0.19630632700159,0.122653761148843
"NV",2010,"<25k",1.19297932946324,0.466600793014518
"NV",2010,"25-50k",1.03129243014035,0.403361444619382
"NV",2010,"50-75k",0.587479508157135,0.229776323542196
"NV",2010,"75-100k",0.356848332351322,0.139571332670073
"NV",2010,">100k",0.413400399887954,0.161690106153831
"NH",2010,"<25k",0.556033243826706,0.371070589083116
"NH",2010,"25-50k",0.624140181791407,0.416521975078096
"NH",2010,"50-75k",0.335271355477085,0.223744426724151
"NH",2010,"75-100k",0.19032582083426,0.127014553965603
"NH",2010,">100k",0.236229398070542,0.157648455149033
"NJ",2010,"<25k",4.92329895798032,2.89981414096692
"NJ",2010,"25-50k",4.28533211302789,2.52405282843025
"NJ",2010,"50-75k",2.58370428751289,1.52179713093846
"NJ",2010,"75-100k",1.50509544619724,0.886498483158965
"NJ",2010,">100k",2.66356919528167,1.56883741650542
"NM",2010,"<25k",0.997396153066979,1.18933625348365
"NM",2010,"25-50k",0.814778471465569,0.971575408319143
"NM",2010,"50-75k",0.385597992487913,0.459802928180728
"NM",2010,"75-100k",0.177006156954429,0.211069432049015
"NM",2010,">100k",0.21822122602511,0.260215977967466
"NY",2010,"<25k",13.2504295680884,18.2186297758263
"NY",2010,"25-50k",9.61924693712658,13.2259484697629
"NY",2010,"50-75k",5.08986905873805,6.99829688630689
"NY",2010,"75-100k",2.68312905501241,3.68915850183156
"NY",2010,">100k",4.30632538103452,5.92096636627234
"NC",2010,"<25k",6.19920170919169,4.2147856170415
"NC",2010,"25-50k",4.52255252793742,3.07484580132346
"NC",2010,"50-75k",2.09557352565753,1.42476298880521
"NC",2010,"75-100k",0.988369636070913,0.671984284727428
"NC",2010,">100k",0.964302601142459,0.655621308102408
"ND",2010,"<25k",0.348280605447232,0.269507609726101
"ND",2010,"25-50k",0.258980174998078,0.20040486561275
"ND",2010,"50-75k",0.125035108509057,0.0967550667452407
"ND",2010,"75-100k",0.071190396884368,0.0550887801378462
"ND",2010,">100k",0.0675137141612647,0.0522436777780625
"OH",2010,"<25k",8.66052724338292,6.05098735820028
"OH",2010,"25-50k",6.1727688870779,4.31282593439547
"OH",2010,"50-75k",2.72409936065961,1.90328952621528
"OH",2010,"75-100k",1.19857041575251,0.837424123245222
"OH",2010,">100k",1.18003409312705,0.824473057943757
"OK",2010,"<25k",2.42295351274981,1.54130904906228
"OK",2010,"25-50k",2.01952230143441,1.2846750800643
"OK",2010,"50-75k",0.950894718298132,0.604890942523739
"OK",2010,"75-100k",0.402396994455536,0.255976074491787
"OK",2010,">100k",0.382232473062111,0.243148853857898
"OR",2010,"<25k",1.88208690502704,1.34679442419747
"OR",2010,"25-50k",1.67001684314305,1.19504012628397
"OR",2010,"50-75k",0.804188426081665,0.575465715933753
"OR",2010,"75-100k",0.396624247416686,0.283818628935541
"OR",2010,">100k",0.412083578331564,0.294881104649267
"PA",2010,"<25k",9.35162307947873,6.63794319253182
"PA",2010,"25-50k",7.60920543532852,5.40114512643837
"PA",2010,"50-75k",3.79810298031626,2.69595893765753
"PA",2010,"75-100k",1.6915162393313,1.20066737190953
"PA",2010,">100k",2.00655226554519,1.42428537146275
"RI",2010,"<25k",0.74154935584475,0.732122880982316
"RI",2010,"25-50k",0.498649275835606,0.492310513854645
"RI",2010,"50-75k",0.303193507829466,0.299339353068922
"RI",2010,"75-100k",0.135119180967621,0.133401564260405
"RI",2010,">100k",0.209488679522558,0.206825687833712
"SC",2010,"<25k",3.22636143005274,2.05934355895365
"SC",2010,"25-50k",2.26867362741288,1.44806418105003
"SC",2010,"50-75k",1.10280884315274,0.703908206547896
"SC",2010,"75-100k",0.503139314313296,0.321147127701221
"SC",2010,">100k",0.51001678506834,0.325536925747207
"SD",2010,"<25k",0.416950212262637,0.277966808175091
"SD",2010,"25-50k",0.353770371253312,0.235846914168875
"SD",2010,"50-75k",0.188927216379524,0.125951477586349
"SD",2010,"75-100k",0.0795284285229638,0.0530189523486425
"SD",2010,">100k",0.0738237715815629,0.049215847721042
"TN",2010,"<25k",4.6855899303428,3.23623557566459
"TN",2010,"25-50k",3.28983568105726,2.27221831773685
"TN",2010,"50-75k",1.41449858430679,0.976963564527277
"TN",2010,"75-100k",0.63576812778494,0.439111288780827
"TN",2010,">100k",0.691307676508218,0.477471253290457
"TX",2010,"<25k",13.3609394858581,9.61071464274178
"TX",2010,"25-50k",10.8919681186043,7.83474826725661
"TX",2010,"50-75k",5.29525583490773,3.80895316856106
"TX",2010,"75-100k",2.41791987185849,1.73924430554027
"TX",2010,">100k",3.03391668877144,2.18233961590028
"UT",2010,"<25k",0.74558121085223,0.501015561990466
"UT",2010,"25-50k",0.71926767942264,0.483333398672428
"UT",2010,"50-75k",0.435316042232815,0.292523615627924
"UT",2010,"75-100k",0.226995628814541,0.152536492181583
"UT",2010,">100k",0.256839438677774,0.172590931527598
"VT",2010,"<25k",0.32533611206013,0.408670157157499
"VT",2010,"25-50k",0.327282610181073,0.411115245985651
"VT",2010,"50-75k",0.157991458831568,0.198460582507687
"VT",2010,"75-100k",0.0748797403484797,0.0940600017082337
"VT",2010,">100k",0.0905100785787496,0.113694012640929
"VA",2010,"<25k",3.36354542274167,1.98860501078268
"VA",2010,"25-50k",2.89042081179672,1.70888291585023
"VA",2010,"50-75k",1.53600480908997,0.908121186439286
"VA",2010,"75-100k",0.853073235147746,0.504356414665753
"VA",2010,">100k",1.49695572122389,0.885034472262052
"WA",2010,"<25k",2.67571548093688,2.13014963424555
"WA",2010,"25-50k",2.47323444114223,1.96895352952772
"WA",2010,"50-75k",1.44417091029677,1.14971122986499
"WA",2010,"75-100k",0.742575113886472,0.591167528279674
"WA",2010,">100k",0.879304053737644,0.700018078082068
"WV",2010,"<25k",1.61127222079628,1.08448430540667
"WV",2010,"25-50k",1.13560776048194,0.76433316322679
"WV",2010,"50-75k",0.466155081303882,0.313750751136141
"WV",2010,"75-100k",0.190426536620718,0.12816865308834
"WV",2010,">100k",0.193538400797186,0.130263127142059
"WI",2010,"<25k",3.05556366536879,2.3450112956155
"WI",2010,"25-50k",2.71987664513583,2.08738620890575
"WI",2010,"50-75k",1.2817668830715,0.983699948135674
"WI",2010,"75-100k",0.511907827166687,0.392866838490496
"WI",2010,">100k",0.536884979257206,0.412035708852588
"WY",2010,"<25k",0.200599359825559,0.150746264484296
"WY",2010,"25-50k",0.220895517381155,0.165998406552703
"WY",2010,"50-75k",0.139588051940791,0.104897530156689
"WY",2010,"75-100k",0.050617558671009,0.0380380470486281
"WY",2010,">100k",0.0642995121814853,0.0483197517576842
"DC",2010,"<25k",0.365230282278935,0.733352659553291
"DC",2010,"25-50k",0.217014133853565,0.435746705418641
"DC",2010,"50-75k",0.111520663295776,0.223924408766971
"DC",2010,"75-100k",0.0718995700123422,0.144368480511208
"DC",2010,">100k",0.118335350559382,0.237607745749891
"AL",2011,"<25k",3.77670356281195,1.94572109987262
"AL",2011,"25-50k",2.48251731211945,1.27896887713196
"AL",2011,"50-75k",1.16700763450521,0.601231031349095
"AL",2011,"75-100k",0.540108821423659,0.278258834084637
"AL",2011,">100k",0.624662669139735,0.321820157561689
"AK",2011,"<25k",0.15367573334557,0.310890052656334
"AK",2011,"25-50k",0.162924525920912,0.32960060342553
"AK",2011,"50-75k",0.113510445227088,0.229634617811378
"AK",2011,"75-100k",0.0662760384999254,0.134078169991625
"AK",2011,">100k",0.111613257006505,0.225796556115133
"AZ",2011,"<25k",3.48334338556483,2.61642981228506
"AZ",2011,"25-50k",2.95036914459708,2.21609899820945
"AZ",2011,"50-75k",1.4895915640553,1.11887096531272
"AZ",2011,"75-100k",0.746465373286402,0.560689556073823
"AZ",2011,">100k",0.877230532496383,0.658910668118945
"AR",2011,"<25k",2.11018796899331,1.6234504136957
"AR",2011,"25-50k",1.56013361389545,1.2002720127854
"AR",2011,"50-75k",0.695144117820841,0.534801649064825
"AR",2011,"75-100k",0.318677103882316,0.245170801717681
"AR",2011,">100k",0.279857195408083,0.215305122736396
"CA",2011,"<25k",18.4170917244529,14.6987273354819
"CA",2011,"25-50k",16.3462407137578,13.0459759231512
"CA",2011,"50-75k",8.87061717491448,7.07966193046606
"CA",2011,"75-100k",4.74614897706126,3.78791346381656
"CA",2011,">100k",7.58890140981354,6.05672134708429
"CO",2011,"<25k",1.96335207870183,1.41996651199743
"CO",2011,"25-50k",1.75175038667308,1.26692859290883
"CO",2011,"50-75k",0.94963547038511,0.686810369459248
"CO",2011,"75-100k",0.497230144466965,0.359614641488845
"CO",2011,">100k",0.648031919773014,0.468679884145646
"CT",2011,"<25k",2.11521459608069,1.84107399123942
"CT",2011,"25-50k",1.80507062569281,1.5711259687178
"CT",2011,"50-75k",1.02399782401688,0.891283449148114
"CT",2011,"75-100k",0.592918537364306,0.516073830091659
"CT",2011,">100k",1.00579841684531,0.875442760803004
"DE",2011,"<25k",0.469144360947397,0.356605564839182
"DE",2011,"25-50k",0.511081181144121,0.388482540667287
"DE",2011,"50-75k",0.296678907711859,0.225511288778597
"DE",2011,"75-100k",0.176438356164384,0.134114155251142
"DE",2011,">100k",0.22665719403224,0.172286450463792
"FL",2011,"<25k",15.1487284590815,5.73592286367434
"FL",2011,"25-50k",13.3306834266669,5.047537294101
"FL",2011,"50-75k",6.74571823132816,2.55420245596811
"FL",2011,"75-100k",3.30403661476772,1.25104223844622
"FL",2011,">100k",4.14983326815576,1.57129514781033
"GA",2011,"<25k",5.19074305903126,3.02278113435325
"GA",2011,"25-50k",3.88519637547049,2.26250811752212
"GA",2011,"50-75k",1.91326022508239,1.11416936799158
"GA",2011,"75-100k",0.911063472166507,0.530549373094428
"GA",2011,">100k",1.11273686824935,0.647992007038623
"HI",2011,"<25k",0.452298219081308,0.36074304324651
"HI",2011,"25-50k",0.407800735014703,0.325252835366398
"HI",2011,"50-75k",0.268130287859506,0.213854779763377
"HI",2011,"75-100k",0.185689212728353,0.148101603923479
"HI",2011,">100k",0.42008154531613,0.335047737700235
"ID",2011,"<25k",0.696544444194115,0.46101706393908
"ID",2011,"25-50k",0.671912215563466,0.444713900779525
"ID",2011,"50-75k",0.299469591763169,0.198207871851485
"ID",2011,"75-100k",0.141879360609201,0.0939047131978552
"ID",2011,">100k",0.133194387870049,0.0881564502320552
"IL",2011,"<25k",7.48435981779732,4.64463953424976
"IL",2011,"25-50k",6.34067450798041,3.93489198949855
"IL",2011,"50-75k",3.27721586845088,2.03377266131459
"IL",2011,"75-100k",1.55646124811669,0.965907789379653
"IL",2011,">100k",1.9832885576547,1.23078802555744
"IN",2011,"<25k",4.20793631133079,2.28715489349005
"IN",2011,"25-50k",3.36264379221695,1.8277099830916
"IN",2011,"50-75k",1.6167549590047,0.878760689914636
"IN",2011,"75-100k",0.714863581424111,0.388552396581995
"IN",2011,">100k",0.698801356023455,0.37982203692172
"IA",2011,"<25k",1.6196310256416,1.13642814217323
"IA",2011,"25-50k",1.56708039074638,1.0995555338825
"IA",2011,"50-75k",0.75321199028546,0.528497719067603
"IA",2011,"75-100k",0.308577410764017,0.216516013881779
"IA",2011,">100k",0.333499182562537,0.234002590994883
"KS",2011,"<25k",1.44517943301347,0.840745860960019
"KS",2011,"25-50k",1.47611012659788,0.858740064318895
"KS",2011,"50-75k",0.674964078349121,0.392666296105134
"KS",2011,"75-100k",0.340830418812113,0.198281097391512
"KS",2011,">100k",0.349915943227418,0.203566681224441
"KY",2011,"<25k",3.58880029778522,2.39329606804111
"KY",2011,"25-50k",2.36252402754513,1.57551799950135
"KY",2011,"50-75k",0.998268676716918,0.665724559906451
"KY",2011,"75-100k",0.447465177740555,0.298405194385625
"KY",2011,">100k",0.446941820212172,0.29805617816546
"LA",2011,"<25k",3.72732198756138,2.76885528621447
"LA",2011,"25-50k",2.50451450852652,1.86048810901671
"LA",2011,"50-75k",1.09833922699189,0.815905463724883
"LA",2011,"75-100k",0.567013260236015,0.421207952572232
"LA",2011,">100k",0.638811016684194,0.474543188471705
"ME",2011,"<25k",0.928892374037906,0.874454603871426
"ME",2011,"25-50k",0.806888997913127,0.759601239884375
"ME",2011,"50-75k",0.354399467979853,0.333629874726391
"ME",2011,"75-100k",0.157463094162262,0.148234964005002
"ME",2011,">100k",0.175356065906852,0.165079317512806
"MD",2011,"<25k",2.77654704827739,1.99261821676771
"MD",2011,"25-50k",2.42416486700218,1.73972743499292
"MD",2011,"50-75k",1.69347055472529,1.21533697006823
"MD",2011,"75-100k",0.983498636224414,0.705818149173021
"MD",2011,">100k",1.73131889377073,1.24249922899812
"MA",2011,"<25k",4.2934285842743,3.97169525605221
"MA",2011,"25-50k",3.4331114843584,3.17584707146802
"MA",2011,"50-75k",2.00208339757888,1.85205482665061
"MA",2011,"75-100k",1.10619407312965,1.02330006573632
"MA",2011,">100k",1.70918246065877,1.58110278009283
"MI",2011,"<25k",7.61011109794561,4.35638285603649
"MI",2011,"25-50k",5.84477491333166,3.34582201259898
"MI",2011,"50-75k",2.7145042277539,1.55390894143687
"MI",2011,"75-100k",1.19001771723277,0.681221695059355
"MI",2011,">100k",1.30259204373606,0.745664494868306
"MN",2011,"<25k",2.67459480856941,2.77433898708264
"MN",2011,"25-50k",2.21354601113679,2.29609620818895
"MN",2011,"50-75k",1.24196225749781,1.28827899479262
"MN",2011,"75-100k",0.580239657122948,0.60187864623453
"MN",2011,">100k",0.663657265673045,0.688407163701264
"MS",2011,"<25k",2.58960325922082,1.9555292217518
"MS",2011,"25-50k",1.66745033418366,1.25916888724378
"MS",2011,"50-75k",0.690700698131891,0.521580050485296
"MS",2011,"75-100k",0.294982849118415,0.22275519592149
"MS",2011,">100k",0.295262859345218,0.222966644597634
"MO",2011,"<25k",4.11617490243577,3.13711014014429
"MO",2011,"25-50k",3.2366580401779,2.4667933211519
"MO",2011,"50-75k",1.47397233843554,1.12337635761348
"MO",2011,"75-100k",0.688915613227437,0.52505158482955
"MO",2011,">100k",0.717279105723364,0.546668596260775
"MT",2011,"<25k",0.480808197052291,0.295188840619061
"MT",2011,"25-50k",0.418982636785786,0.257231468911214
"MT",2011,"50-75k",0.223977185544115,0.13750923160467
"MT",2011,"75-100k",0.101974560872199,0.0626065707303828
"MT",2011,">100k",0.108257419745609,0.0664638881346728
"NE",2011,"<25k",0.981254575943433,0.574161599455377
"NE",2011,"25-50k",0.811443982934576,0.47480030823012
"NE",2011,"50-75k",0.432910561058173,0.253309004871957
"NE",2011,"75-100k",0.20435805230306,0.11957604993495
"NE",2011,">100k",0.260032827760758,0.152153037507596
"NV",2011,"<25k",1.22765116539906,0.456896961686881
"NV",2011,"25-50k",1.16584201559928,0.433893348328367
"NV",2011,"50-75k",0.644701018833722,0.239939442900145
"NV",2011,"75-100k",0.354939304974128,0.132098347312868
"NV",2011,">100k",0.451866495193809,0.16817189977174
"NH",2011,"<25k",0.592833454361278,0.318694097294263
"NH",2011,"25-50k",0.69357772740032,0.372851980790119
"NH",2011,"50-75k",0.330513366977068,0.177676644861296
"NH",2011,"75-100k",0.184253792547933,0.0990507463050881
"NH",2011,">100k",0.287821658713402,0.154726530749234
"NJ",2011,"<25k",5.11020438829941,3.01762670728361
"NJ",2011,"25-50k",4.55917434117345,2.69223796343409
"NJ",2011,"50-75k",2.65473677218725,1.567648566641
"NJ",2011,"75-100k",1.55132562552669,0.916073269006892
"NJ",2011,">100k",2.7525588728132,1.6254134936344
"NM",2011,"<25k",1.09391830312071,1.18034345069718
"NM",2011,"25-50k",0.824351795280931,0.889479808368232
"NM",2011,"50-75k",0.397179060318269,0.428558239919127
"NM",2011,"75-100k",0.186384950123506,0.201110315605099
"NM",2011,">100k",0.232165891156586,0.250508185410362
"NY",2011,"<25k",13.9574705692049,19.3793416812339
"NY",2011,"25-50k",9.7806917724856,13.580065728817
"NY",2011,"50-75k",5.36965646533787,7.45553478595348
"NY",2011,"75-100k",2.92034591595661,4.0547734671629
"NY",2011,">100k",4.33883527701498,6.02428433683269
"NC",2011,"<25k",6.23592129317754,4.27190536826966
"NC",2011,"25-50k",4.80091334485018,3.28885605289808
"NC",2011,"50-75k",2.23404700542086,1.53042941800203
"NC",2011,"75-100k",1.07278303857577,0.73490786782289
"NC",2011,">100k",1.17933531797564,0.807901293007344
"ND",2011,"<25k",0.355260064573795,0.257451122744934
"ND",2011,"25-50k",0.287576658579741,0.20840207219861
"ND",2011,"50-75k",0.145500300979552,0.105441673811131
"ND",2011,"75-100k",0.0790504368763795,0.0572865507743383
"ND",2011,">100k",0.0806125389905328,0.0584185804709874
"OH",2011,"<25k",8.85170557907996,6.11287323795053
"OH",2011,"25-50k",6.44159369087088,4.44848118036574
"OH",2011,"50-75k",2.91945382685137,2.01613700412378
"OH",2011,"75-100k",1.24984893890579,0.863129490905656
"OH",2011,">100k",1.370397964292,0.946379086654302
"OK",2011,"<25k",2.42637238292839,1.5478582442819
"OK",2011,"25-50k",2.06148060141374,1.315082452626
"OK",2011,"50-75k",0.942366640315801,0.601164925718701
"OK",2011,"75-100k",0.426190495438913,0.271880143642065
"OK",2011,">100k",0.465589879903159,0.297014233731325
"OR",2011,"<25k",1.99704826493328,1.46313304757322
"OR",2011,"25-50k",1.74964787409192,1.28187569181542
"OR",2011,"50-75k",0.816331027916153,0.598083143846024
"OR",2011,"75-100k",0.40126002112336,0.293982277686781
"OR",2011,">100k",0.481712811935291,0.352925839078555
"PA",2011,"<25k",9.61025278143385,6.89062023008938
"PA",2011,"25-50k",7.69304327700161,5.51596725300198
"PA",2011,"50-75k",3.95822190427325,2.83807351888394
"PA",2011,"75-100k",1.83728587218181,1.31734715904367
"PA",2011,">100k",2.25519616510948,1.61699183898104
"RI",2011,"<25k",0.770422066110718,0.762388467923953
"RI",2011,"25-50k",0.486287222594336,0.481216448636105
"RI",2011,"50-75k",0.257022484500836,0.254342375173403
"RI",2011,"75-100k",0.153437808118292,0.151837830974201
"RI",2011,">100k",0.250830418675818,0.248214877292337
"SC",2011,"<25k",3.29152584358798,1.8418196095838
"SC",2011,"25-50k",2.4281509668663,1.35870604647272
"SC",2011,"50-75k",1.08285085987893,0.605924438316318
"SC",2011,"75-100k",0.558975538613266,0.312782629460786
"SC",2011,">100k",0.621496791053536,0.347767276166371
"SD",2011,"<25k",0.438322029866526,0.255017074137703
"SD",2011,"25-50k",0.358075397559579,0.208329342319722
"SD",2011,"50-75k",0.200553253160654,0.116682485353068
"SD",2011,"75-100k",0.0977725474648694,0.0568843619223823
"SD",2011,">100k",0.103276771948372,0.0600867362671248
"TN",2011,"<25k",4.81072457633195,3.07323048096493
"TN",2011,"25-50k",3.44448084065378,2.20043433013748
"TN",2011,"50-75k",1.5285554417935,0.976485579464706
"TN",2011,"75-100k",0.657422824874312,0.4199807809048
"TN",2011,">100k",0.69481631634646,0.443868828528082
"TX",2011,"<25k",14.1795815945621,10.2121754172163
"TX",2011,"25-50k",11.223074608864,8.08289058897049
"TX",2011,"50-75k",5.30022369355706,3.81723633720255
"TX",2011,"75-100k",2.61135672187226,1.88070661625965
"TX",2011,">100k",3.35876338114458,2.41899104035096
"UT",2011,"<25k",0.807392813078347,0.548170496607033
"UT",2011,"25-50k",0.771255366356346,0.523635373436711
"UT",2011,"50-75k",0.447501384526947,0.303826157744939
"UT",2011,"75-100k",0.230698839100443,0.15663044697437
"UT",2011,">100k",0.269151596937917,0.182737525236947
"VT",2011,"<25k",0.320886674317776,0.390575784238715
"VT",2011,"25-50k",0.330432797755675,0.402195103289977
"VT",2011,"50-75k",0.187787792229873,0.228570925784239
"VT",2011,"75-100k",0.0870389441469013,0.105941775057383
"VT",2011,">100k",0.0868537915497747,0.105716411629686
"VA",2011,"<25k",3.50519794198599,2.06564425689947
"VA",2011,"25-50k",2.97718368080954,1.75448076650264
"VA",2011,"50-75k",1.6747234564763,0.986929396576411
"VA",2011,"75-100k",0.984275234060596,0.58004213117097
"VA",2011,">100k",1.65261968666758,0.973903448850515
"WA",2011,"<25k",2.67236091453858,2.06997816486454
"WA",2011,"25-50k",2.67485102240251,2.07190697203967
"WA",2011,"50-75k",1.56792268830091,1.21449378761738
"WA",2011,"75-100k",0.787879266156541,0.610281668400743
"WA",2011,">100k",0.969986108601457,0.751339407077665
"WV",2011,"<25k",1.61938406453952,1.08059672448478
"WV",2011,"25-50k",1.15530760514866,0.770923736520153
"WV",2011,"50-75k",0.496234907541697,0.331131957765094
"WV",2011,"75-100k",0.250511240029007,0.167163325457905
"WV",2011,">100k",0.229562182741117,0.153184255772065
"WI",2011,"<25k",3.11433484807756,2.23554648467052
"WI",2011,"25-50k",2.86776961823455,2.05855587200156
"WI",2011,"50-75k",1.36466348008942,0.97958915610996
