"yr","r","s","Val"
"1997","AK","man",0.017213244813738
"1997","AK","mch",0.00141695012925546
"1997","AK","dat",0.00647522018661245
"1997","AK","amd",0.0733671018727731
"1997","AK","oil",3.14791878219888
"1997","AK","hos",0.0316762360912747
"1997","AK","rnt",0.103594117451538
"1997","AK","pla",0.00196961253901394
"1997","AK","fof",0.30034729350361
"1997","AK","fin",0.0155778498104167
"1997","AK","tsv",0.258415630711676
"1997","AK","nrs",0.00327816211413677
"1997","AK","sec",0.0460082102366759
"1997","AK","art",0.02545099014878
"1997","AK","mov",0.00126166864808016
"1997","AK","fpd",0.00162427869824951
"1997","AK","slg",0.156800411089002
"1997","AK","pri",0.00148971049072938
"1997","AK","grd",0.0241621352652636
"1997","AK","pip",1.03810385322484
"1997","AK","sle",0.133492345601886
"1997","AK","osv",0.270792124284205
"1997","AK","smn",0.0608915952062484
"1997","AK","fmt",0.00426089120561106
"1997","AK","pet",0.218148146797026
"1997","AK","mvt",0.097787776471786
"1997","AK","cep",0.000626228912069686
"1997","AK","wst",0.0164789323264896
"1997","AK","mot",0.00113341082872515
"1997","AK","adm",0.11397508628843
"1997","AK","soc",0.00480218497630555
"1997","AK","alt",0.000396365217563421
"1997","AK","pmt",0.000279914315972105
"1997","AK","trk",0.0346646995549027
"1997","AK","fdd",0.508352287010254
"1997","AK","gmt",0.0413035760354017
"1997","AK","wtt",0.0286677092078157
"1997","AK","wpd",0.00707957146558671
"1997","AK","wht",0.162514401428822
"1997","AK","wrh",0.00173973425673036
"1997","AK","ott",0.22811903303852
"1997","AK","che",0.00905795741118179
"1997","AK","air",0.118588979067398
"1997","AK","mmf",0.00324673351434103
"1997","AK","otr",0.0727191390543469
"1997","AK","min",0.328778915466284
"1997","AR","ppd",0.58583589428069
"1997","AR","res",0.214639050692738
"1997","AR","com",0.0316856359731395
"1997","AR","amb",0.377842559364007
"1997","AR","fbp",0.678600773941185
"1997","AR","rec",0.0217446892495614
"1997","AR","con",1.12257649582115
"1997","AR","agr",2.16691746091136
"1997","AR","eec",0.403538817077706
"1997","AR","fnd",0.328179841467174
"1997","AR","pub",0.183751665442728
"1997","AR","hou",3.28309669646777
"1997","AR","fbt",0.1678801523083
"1997","AR","ins",0.52574929344722
"1997","AR","tex",0.0126202242139811
"1997","AR","leg",0.120489706072727
"1997","AR","fen",0.0648185672588832
"1997","AR","uti",1.01413445772653
"1997","AR","nmp",0.136054305644761
"1997","AR","brd",1.08978140952589
"1997","AR","bnk",0.535240398457644
"1997","AR","ore",0.621785799822806
"1997","AR","edu",0.0397534388531893
"1997","AR","ote",0.0716902385219507
"1997","AR","man",0.117176834613537
"1997","AR","mch",0.290608765139343
"1997","AR","dat",0.024351753801639
"1997","AR","amd",0.12474819366962
"1997","AR","oil",0.0708488074142312
"1997","AR","hos",0.153018699056115
"1997","AR","rnt",0.392600650492743
"1997","AR","pla",0.379153037425179
"1997","AR","fof",0.166799239732674
"1997","AR","fin",0.00502818972440093
"1997","AR","tsv",0.470866078212553
"1997","AR","nrs",0.019317006025207
"1997","AR","sec",0.0642722167182952
"1997","AR","art",0.0301594345171508
"1997","AR","mov",0.0178490572473278
"1997","AR","fpd",0.0725030385550165
"1997","AR","slg",0.079639276445111
"1997","AR","pri",0.0292289013751065
"1997","AR","grd",0.0110021826835859
"1997","AR","pip",0.00624297364169987
"1997","AR","sle",0.0639758449618267
"1997","AR","osv",0.458670499983316
"1997","AR","trn",0.0867408104792338
"1997","AR","smn",0.0170436181803069
"1997","AR","fmt",0.608320612319979
"1997","AR","pet",0.243818841137858
"1997","AR","mvt",0.245557012792342
"1997","AR","cep",0.0877659922742957
"1997","AR","wst",0.0421787155906538
"1997","AR","mot",0.316603602209057
"1997","AR","adm",0.19317735181122
"1997","AR","soc",0.0471905656481857
"1997","AR","alt",0.058029857996032
"1997","AR","pmt",0.45119226877261
"1997","AR","trk",0.393312826600467
"1997","AR","fdd",0.609329931116389
"1997","AR","gmt",0.0902015508320377
"1997","AR","wtt",0.004922789942013
"1997","AR","wpd",0.191721435380492
"1997","AR","wht",1.02106670061979
"1997","AR","wrh",0.0667730482099618
"1997","AR","ott",0.556604856619122
"1997","AR","che",0.462968571937004
"1997","AR","air",0.0254672088034026
"1997","AR","mmf",0.132870164604715
"1997","AR","otr",0.0636727768877103
"1997","AR","min",0.0631414696643996
"1997","AZ","ppd",0.0941638100027517
"1997","AZ","res",0.510575941843918
"1997","AZ","com",0.137991005872323
"1997","AZ","amb",0.870056535061177
"1997","AZ","fbp",0.265196739072562
"1997","AZ","rec",0.332264111965099
"1997","AZ","con",1.95536104653942
"1997","AZ","agr",0.883670324177898
"1997","AZ","eec",0.073986605192009
"1997","AZ","fnd",0.910255766932001
"1997","AZ","pub",0.286738529592556
"1997","AZ","hou",10.6242643522992
"1997","AZ","fbt",0.361029043010873
"1997","AZ","ins",1.99072733167142
"1997","AZ","tex",0.0110433516418355
"1997","AZ","leg",0.348351532738983
"1997","AZ","fen",0.230942827353293
"1997","AZ","uti",1.82845201134362
"1997","AZ","nmp",0.250291041851589
"1997","AZ","brd",1.58983357440773
"1997","AZ","bnk",1.81569402427308
"1997","AZ","ore",1.86057166824126
"1997","AZ","edu",0.0933256491778375
"1997","AZ","ote",0.906722795580318
"1997","AZ","man",0.123332611494363
"1997","AZ","mch",0.16630658191361
"1997","AZ","dat",0.0937308264403686
"1997","AZ","amd",0.355973314423272
"1997","AZ","oil",0.00143539430535386
"1997","AZ","hos",0.252089757573894
"1997","AZ","rnt",1.51321445292552
"1997","AZ","pla",0.144936907513878
"1997","AZ","fof",0.131600405752447
"1997","AZ","fin",0.0450908800532977
"1997","AZ","tsv",1.50008290501283
"1997","AZ","nrs",0.032279415399317
"1997","AZ","sec",0.158773098907224
"1997","AZ","art",0.226995860708241
"1997","AZ","mov",0.0669066080502461
"1997","AZ","fpd",0.109254062152803
"1997","AZ","slg",0.321463128180389
"1997","AZ","pri",0.0323096587111815
"1997","AZ","grd",0.0531547161318189
"1997","AZ","pip",0.00199705693684418
"1997","AZ","sle",0.570137096198691
"1997","AZ","osv",1.10574744661177
"1997","AZ","trn",0.0854126482026555
"1997","AZ","smn",0.0124416991815929
"1997","AZ","fmt",0.523044496502602
"1997","AZ","pet",0.00610395919916247
"1997","AZ","mvt",0.542731508150005
"1997","AZ","cep",7.0022800597087
"1997","AZ","wst",0.14751822912082
"1997","AZ","mot",0.139859731882041
"1997","AZ","adm",0.799650969633108
"1997","AZ","soc",0.0863063236440686
"1997","AZ","alt",0.0104707773743398
"1997","AZ","pmt",0.113424520458511
"1997","AZ","trk",0.262327575390578
"1997","AZ","fdd",1.31322358179322
"1997","AZ","gmt",0.184082114813662
"1997","AZ","wtt",0.00041023249516775
"1997","AZ","wpd",0.0570657577772773
"1997","AZ","wht",2.1457543509157
"1997","AZ","wrh",0.0240786160751618
"1997","AZ","ott",1.21259422641201
"1997","AZ","che",0.585154840338399
"1997","AZ","air",0.454389191806031
"1997","AZ","mmf",0.192569156756017
"1997","AZ","otr",0.13805704569132
"1997","AZ","min",0.694205775298945
"1997","CA","ppd",0.799299225147031
"1997","CA","res",2.39904100151026
"1997","CA","com",1.94203728080252
"1997","CA","amb",8.00605907214616
"1997","CA","fbp",3.62685489852823
"1997","CA","rec",4.55937946494642
"1997","CA","con",11.0752698445249
"1997","CA","agr",9.9362430601555
"1997","CA","eec",1.10836606949546
"1997","CA","fnd",6.27129265494944
"1997","CA","pub",4.79118438748894
"1997","CA","hou",107.108521542969
"1997","CA","fbt",3.41615342614876
"1997","CA","ins",4.81533386666771
"1997","CA","tex",0.207654691987721
"1997","CA","leg",5.36633919879119
"1997","CA","fen",1.34552865281832
"1997","CA","uti",9.86827348824116
"1997","CA","nmp",1.24571537678868
"1997","CA","brd",14.2942869635592
"1997","CA","bnk",4.15545146011186
"1997","CA","ore",19.2270015364569
"1997","CA","edu",1.48560850580029
"1997","CA","ote",1.01577505625071
"1997","CA","man",2.44838602067328
"1997","CA","mch",2.34444659983644
"1997","CA","dat",1.1480871786112
"1997","CA","amd",2.95170746782664
"1997","CA","oil",3.15184930852533
"1997","CA","hos",1.58352632087148
"1997","CA","rnt",8.68347505821417
"1997","CA","pla",1.50504088227285
"1997","CA","fof",1.29336335699779
"1997","CA","fin",0.0965222271706162
"1997","CA","tsv",19.8548517939499
"1997","CA","nrs",0.173616370662281
"1997","CA","sec",2.55311839574488
"1997","CA","art",2.62674246181182
"1997","CA","mov",11.5200365129071
"1997","CA","fpd",0.758859167356025
"1997","CA","slg",2.96366594414319
"1997","CA","pri",0.433768766551387
"1997","CA","grd",0.476575796689907
"1997","CA","pip",0.0688859126878656
"1997","CA","sle",6.36150092923539
"1997","CA","osv",12.649673487177
"1997","CA","trn",0.244250123793796
"1997","CA","smn",0.166648926343418
"1997","CA","fmt",3.35310394726296
"1997","CA","pet",9.12855445369923
"1997","CA","mvt",4.83635989598556
"1997","CA","cep",21.8932825643587
"1997","CA","wst",0.792596962548418
"1997","CA","mot",1.31867086626173
"1997","CA","adm",6.80139724526659
"1997","CA","soc",0.571426690061497
"1997","CA","alt",1.05626740979099
"1997","CA","pmt",0.796498050508962
"1997","CA","trk",3.30019933651686
"1997","CA","fdd",12.8105020906652
"1997","CA","gmt",1.94752950159948
"1997","CA","wtt",0.384199567540038
"1997","CA","wpd",0.48836313463358
"1997","CA","wht",16.5273712541575
"1997","CA","wrh",0.401420718586229
"1997","CA","ott",11.1608804919959
"1997","CA","che",5.66190133245255
"1997","CA","air",2.72323644588838
"1997","CA","mmf",3.23470759154377
"1997","CA","otr",1.81590164535594
"1997","CA","min",0.542369826805171
"1997","CO","ppd",0.0603433934127377
"1997","CO","res",0.52628759318388
"1997","CO","com",0.307609088333669
"1997","CO","amb",0.850022592272026
"1997","CO","fbp",0.405289758181696
"1997","CO","rec",0.237287421185011
"1997","CO","con",2.22446579112149
"1997","CO","agr",1.09556661934426
"1997","CO","eec",0.0284365106640674
"1997","CO","fnd",0.971290563861375
"1997","CO","pub",2.36263264152908
"1997","CO","hou",11.7906688348988
"1997","CO","fbt",0.267531963845996
"1997","CO","ins",1.20095833823387
"1997","CO","tex",0.0480277133871578
"1997","CO","leg",0.369479878278158
"1997","CO","fen",0.247750349679922
"1997","CO","uti",1.16235345588521
"1997","CO","nmp",0.231859210667046
"1997","CO","brd",2.72174127891705
"1997","CO","bnk",0.95337510949758
"1997","CO","ore",2.00956157413432
"1997","CO","edu",0.159305031573017
"1997","CO","ote",0.0469900511569963
"1997","CO","man",0.125991233249363
"1997","CO","mch",0.158501684282255
"1997","CO","dat",0.221882588675008
"1997","CO","amd",0.348666613235364
"1997","CO","oil",0.460407389500797
"1997","CO","hos",0.193728133239894
"1997","CO","rnt",2.72051661405922
"1997","CO","pla",0.21728842096371
"1997","CO","fof",0.06156417437222
"1997","CO","fin",0.0365077681893152
"1997","CO","tsv",2.12811586353243
"1997","CO","nrs",0.0225816592280516
"1997","CO","sec",0.334343303183509
"1997","CO","art",0.2542522510617
"1997","CO","mov",0.0790597637522121
"1997","CO","fpd",0.061560378197752
"1997","CO","slg",0.481989666150341
"1997","CO","pri",0.103645566866622
"1997","CO","grd",0.0555056439174223
"1997","CO","pip",0.00773642491620942
"1997","CO","sle",0.964969233472752
"1997","CO","osv",1.14290673189111
"1997","CO","trn",0.0997376552399925
"1997","CO","smn",0.0554872485706709
"1997","CO","fmt",0.406155868196313
"1997","CO","pet",0.14604344952197
"1997","CO","mvt",0.419371707967816
"1997","CO","cep",1.64730649218748
"1997","CO","wst",0.290356819870942
"1997","CO","mot",0.061643185675745
"1997","CO","adm",0.689377406709279
"1997","CO","soc",0.0835284555512265
"1997","CO","alt",0.136342553501569
"1997","CO","pmt",0.0577837124194676
"1997","CO","trk",0.267537090672883
"1997","CO","fdd",2.29348084154683
"1997","CO","gmt",0.12412640872693
"1997","CO","wtt",0.00041023249516775
"1997","CO","wpd",0.0387137536267871
"1997","CO","wht",1.98044570149864
"1997","CO","wrh",0.0390166432531725
"1997","CO","ott",0.916642425279769
"1997","CO","che",0.543683955336598
"1997","CO","air",0.442985568677309
"1997","CO","mmf",0.260744713111068
"1997","CO","otr",0.227861396971805
"1997","CO","min",0.21695215978516
"1997","CT","ppd",0.466999078783514
"1997","CT","res",0.156058676819101
"1997","CT","com",0.267982003650189
"1997","CT","amb",1.03727154854156
"1997","CT","fbp",0.322438960258199
"1997","CT","rec",0.507923811604442
"1997","CT","con",1.36198325236236
"1997","CT","agr",0.143303946493309
"1997","CT","eec",0.478398623352907
"1997","CT","fnd",0.581092597535767
"1997","CT","pub",0.86911574980605
"1997","CT","hou",12.2907691674826
"1997","CT","fbt",0.355350154567138
"1997","CT","ins",5.88602639347506
"1997","CT","tex",0.0364879411107226
"1997","CT","leg",0.503410154138543
"1997","CT","fen",0.108893431326809
"1997","CT","uti",1.41703075524681
"1997","CT","nmp",0.0908328416604086
"1997","CT","brd",1.77966169229144
"1997","CT","bnk",1.1973956156651
"1997","CT","ore",2.25165832261009
"1997","CT","edu",0.363541861709831
"1997","CT","ote",0.185965063038937
"1997","CT","man",0.393802693191901
"1997","CT","mch",0.830334247617784
"1997","CT","dat",0.187230030534815
"1997","CT","amd",0.301960022422661
"1997","CT","oil",0.000505883406572939
"1997","CT","hos",0.274137591114376
"1997","CT","rnt",0.988324254420499
"1997","CT","pla",0.175281628515921
"1997","CT","fof",0.0449056826653146
"1997","CT","fin",0.0495374545342568
"1997","CT","tsv",2.38036867997964
"1997","CT","nrs",0.0239187915103902
"1997","CT","sec",0.946817790579232
"1997","CT","art",0.284203929879269
"1997","CT","mov",0.130860016885429
"1997","CT","fpd",0.030280042489766
"1997","CT","slg",0.144427530441424
"1997","CT","pri",0.0246124476234197
"1997","CT","grd",0.111439682058976
"1997","CT","pip",0.00222281119927005
"1997","CT","sle",0.241039187453754
"1997","CT","osv",1.40158214776342
"1997","CT","trn",0.0122621031133797
"1997","CT","smn",0.000892282700186763
"1997","CT","fmt",0.890685100199694
"1997","CT","pet",0.0494160244873764
"1997","CT","mvt",0.514375839527236
"1997","CT","cep",0.473959848296395
"1997","CT","wst",0.142210043459865
"1997","CT","mot",0.133203548532623
"1997","CT","adm",0.695494487835975
"1997","CT","soc",0.191487583306057
"1997","CT","alt",0.121769709811871
"1997","CT","pmt",0.105499268026269
"1997","CT","trk",0.181141759889853
"1997","CT","fdd",0.811310640904153
"1997","CT","gmt",0.193452194156631
"1997","CT","wtt",0.0971734102552907
"1997","CT","wpd",0.017966969037697
"1997","CT","wht",2.06990869271485
"1997","CT","wrh",0.0433118136222683
"1997","CT","ott",1.17346890752471
"1997","CT","che",1.64168956305664
"1997","CT","air",0.0570231798362554
"1997","CT","mmf",1.02726207940371
"1997","CT","otr",0.151834890953066
"1997","CT","min",0.0181998525465606
"1997","DE","ppd",0.224783933119996
"1997","DE","res",0.0441422391282911
"1997","DE","com",0.0258312422191943
"1997","DE","amb",0.115303169607078
"1997","DE","fbp",0.0826784376516908
"1997","DE","rec",0.0397692482285832
"1997","DE","con",0.329858922840954
"1997","DE","agr",0.151267449322644
"1997","DE","eec",0.0331468694026135
"1997","DE","fnd",0.148678586343505
"1997","DE","pub",0.056776773161656
"1997","DE","hou",1.82184616472793
"1997","DE","fbt",0.0501099600234701
"1997","DE","ins",2.06660007733844
"1997","DE","tex",0.00402907024383077
"1997","DE","leg",0.087347378093473
"1997","DE","fen",0.0344535097034696
"1997","DE","uti",0.28646801745183
"1997","DE","nmp",0.0270738553059227
"1997","DE","brd",0.25256827150194
"1997","DE","bnk",3.37130673210844
"1997","DE","ore",0.326173110829971
"1997","DE","edu",0.0307615927255213
"1997","DE","ote",0.00267987002329221
"1997","DE","man",0.124577243768563
"1997","DE","mch",0.0128994907735762
"1997","DE","dat",0.0531098916703624
"1997","DE","amd",0.0712073425068906
"1997","DE","oil",0.00194367384971394
"1997","DE","hos",0.0594690941649257
"1997","DE","rnt",2.90755886102793
"1997","DE","pla",0.125721216267458
"1997","DE","fof",0.00927630874747826
"1997","DE","fin",0.097708290653225
"1997","DE","tsv",0.283526321457981
"1997","DE","nrs",0.00580178614361163
"1997","DE","sec",0.0885071115635497
"1997","DE","art",0.0312126645622582
"1997","DE","mov",0.00798317255761442
"1997","DE","fpd",0.0190850903949599
"1997","DE","slg",0.046175447950042
"1997","DE","pri",0.00222579611386223
"1997","DE","grd",0.0137900527997693
"1997","DE","pip",0.000943286011024617
"1997","DE","sle",0.0393787717972323
"1997","DE","osv",0.33437165049554
"1997","DE","trn",0.0147493618256339
"1997","DE","smn",0.000420526628042484
"1997","DE","fmt",0.0387532182992032
"1997","DE","pet",0.0621887951704618
"1997","DE","mvt",0.0781422277661989
"1997","DE","cep",0.111803912750808
"1997","DE","wst",0.0204992975673519
"1997","DE","mot",0.0973054185549959
"1997","DE","adm",0.108621307334002
"1997","DE","soc",0.0184569006448433
"1997","DE","alt",0.00656249443457387
"1997","DE","pmt",0.0181498159841273
"1997","DE","trk",0.0523942961012533
"1997","DE","fdd",0.162599194231488
"1997","DE","gmt",0.0233521257612442
"1997","DE","wtt",0.000925331898565289
"1997","DE","wpd",0.0135389008678406
"1997","DE","wht",0.260518919225754
"1997","DE","wrh",0.00507756038701548
"1997","DE","ott",0.171391360419417
"1997","DE","che",1.08290894381817
"1997","DE","air",0.00232135420350858
"1997","DE","mmf",0.0295634666334745
"1997","DE","otr",0.0278706579586561
"1997","DE","min",0.00247914750571675
"1997","DC","ppd",0.000247709760234233
"1997","DC","res",0.3619226861265
"1997","DC","com",0.0430438080652894
"1997","DC","amb",0.105644185334503
"1997","DC","fbp",0.0105755793038396
"1997","DC","rec",0.188955147779497
"1997","DC","con",0.0863680661496012
"1997","DC","eec",0.00130041301221666
"1997","DC","fnd",0.956585148005389
"1997","DC","pub",0.476210098142215
"1997","DC","hou",2.48691248664425
"1997","DC","fbt",0.0176803286408571
"1997","DC","ins",0.255306070767163
"1997","DC","tex",0.00123135241686588
"1997","DC","leg",1.56663410564636
"1997","DC","fen",0.202665552414483
"1997","DC","uti",0.358045220439248
"1997","DC","nmp",0.00377234978424999
"1997","DC","brd",1.14925576485401
"1997","DC","bnk",0.199992126537101
"1997","DC","ore",0.32947944372333
"1997","DC","edu",0.322773516047718
"1997","DC","ote",0.000778026780955805
"1997","DC","man",0.0282175854214277
"1997","DC","mch",0.000780987042094071
"1997","DC","dat",0.0926980738900846
"1997","DC","amd",0.162068423500457
"1997","DC","oil",0.00472337689738955
"1997","DC","hos",0.116300357914548
"1997","DC","rnt",0.109513957746973
"1997","DC","pla",0.000459381062700117
"1997","DC","fof",0.00035126097722097
"1997","DC","fin",0.174354171570307
"1997","DC","tsv",1.1149452380769
"1997","DC","nrs",0.0111104414431706
"1997","DC","sec",0.132857598403732
"1997","DC","art",0.0854787640578212
"1997","DC","mov",0.0564315468742671
"1997","DC","fpd",0.00178006717858877
"1997","DC","slg",2.60893635034277
"1997","DC","pri",0.00745112420358637
"1997","DC","grd",0.014970268126526
"1997","DC","pip",0.000423698014249142
"1997","DC","sle",1.02480459597418
"1997","DC","osv",0.365392455978923
"1997","DC","trn",0.0418745116420209
"1997","DC","fmt",0.00222929556528795
"1997","DC","pet",0.0135416230793251
"1997","DC","mvt",0.029755692023306
"1997","DC","cep",0.026276988688362
"1997","DC","wst",0.00931914914239061
"1997","DC","mot",0.0020010138973539
"1997","DC","adm",0.15705076467729
"1997","DC","soc",0.0212765528663469
"1997","DC","alt",0.000451892666868825
"1997","DC","pmt",0.000622031813271346
"1997","DC","trk",0.00496231427874579
"1997","DC","fdd",6.39671999359816
"1997","DC","gmt",0.00684031105792454
"1997","DC","wtt",0.00478277314208469
"1997","DC","wpd",0.000336107565887851
"1997","DC","wht",0.13047014291051
"1997","DC","wrh",0.00110092428103318
"1997","DC","ott",0.0626490389541657
"1997","DC","che",0.0323796402923452
"1997","DC","air",0.0115295908670788
"1997","DC","mmf",0.00253383521273497
"1997","DC","otr",0.014545488206549
"1997","DC","min",0.00139786034906025
"1997","FL","ppd",0.44817713242958
"1997","FL","res",2.79909232727703
"1997","FL","com",0.271469757450518
"1997","FL","amb",2.63861137138342
"1997","FL","fbp",1.5665657552224
"1997","FL","rec",0.641247339755509
"1997","FL","con",7.95315769958243
"1997","FL","agr",3.11373751416485
"1997","FL","eec",0.192814242363118
"1997","FL","fnd",2.44510831504613
"1997","FL","pub",1.20387598914342
"1997","FL","hou",37.1720918537308
"1997","FL","fbt",1.0796513425189
"1997","FL","ins",2.90357149370522
"1997","FL","tex",0.0201029457586475
"1997","FL","leg",1.19721462203119
"1997","FL","fen",0.534160588649094
"1997","FL","uti",5.34930248136807
"1997","FL","nmp",0.590455932133663
"1997","FL","brd",7.67261146012257
"1997","FL","bnk",3.14067128948497
"1997","FL","ore",6.35089732972262
"1997","FL","edu",0.48547071566208
"1997","FL","ote",1.20906782769897
"1997","FL","man",0.436855338064413
"1997","FL","mch",0.198032519065633
"1997","FL","dat",0.419863951209981
"1997","FL","amd",1.37393478181677
"1997","FL","oil",0.0470357543261214
"1997","FL","hos",0.909711671405644
"1997","FL","rnt",6.4292590611048
"1997","FL","pla",0.322516334754869
"1997","FL","fof",0.514124388625971
"1997","FL","fin",0.124151932637264
"1997","FL","tsv",4.15381741317157
"1997","FL","nrs",0.0947921070634767
"1997","FL","sec",0.760578539006524
"1997","FL","art",0.8641787810151
"1997","FL","mov",0.516263331379687
"1997","FL","fpd",0.155884627535743
"1997","FL","slg",1.04702382517763
"1997","FL","pri",0.0691201191873078
"1997","FL","grd",0.273943682062893
"1997","FL","pip",0.0016063284057225
"1997","FL","sle",1.45368884275806
"1997","FL","osv",3.76780835995058
"1997","FL","trn",0.0832531659700696
"1997","FL","smn",0.00228883290317502
"1997","FL","fmt",0.671377268579371
"1997","FL","pet",0.170051974520805
"1997","FL","mvt",1.65984535337868
"1997","FL","cep",1.50212698524007
"1997","FL","wst",0.408512202492632
"1997","FL","mot",0.0578582672559587
"1997","FL","adm",2.93580491215996
"1997","FL","soc",0.357043628453121
"1997","FL","alt",0.17042464180785
"1997","FL","pmt",0.0957727073502498
"1997","FL","trk",1.00857866287792
"1997","FL","fdd",3.43880041356019
"1997","FL","gmt",0.523109843109663
"1997","FL","wtt",0.456005088459076
"1997","FL","wpd",0.166266468199913
"1997","FL","wht",7.14547658318498
"1997","FL","wrh",0.0985769737956113
"1997","FL","ott",3.66529796018578
"1997","FL","che",1.34165232747973
"1997","FL","air",1.6148435379947
"1997","FL","mmf",1.0235510898213
"1997","FL","otr",1.42950406689234
"1997","FL","min",0.138253900368932
"1997","GA","ppd",1.90890744661945
"1997","GA","res",0.951615183527258
"1997","GA","com",0.3388928977227
"1997","GA","amb",1.32627217861121
"1997","GA","fbp",3.48713503879427
"1997","GA","rec",0.258506569437357
"1997","GA","con",4.64175215229482
"1997","GA","agr",2.33502747981688
"1997","GA","eec",0.90295498094762
"1997","GA","fnd",1.39764891671523
"1997","GA","pub",0.969391677894961
"1997","GA","hou",16.3260230634317
"1997","GA","fbt",0.584463191231133
"1997","GA","ins",1.06873248746217
"1997","GA","tex",1.70007951208786
"1997","GA","leg",0.956059460127263
"1997","GA","fen",0.302646415383435
"1997","GA","uti",2.37557995340073
"1997","GA","nmp",0.641160774781176
"1997","GA","brd",7.91903018480631
"1997","GA","bnk",6.64906171959952
"1997","GA","ore",2.79124513405295
"1997","GA","edu",0.350967129908491
"1997","GA","ote",0.217030480435789
"1997","GA","man",0.529818082267987
"1997","GA","mch",0.738625546744843
"1997","GA","dat",0.35497749483892
"1997","GA","amd",0.555020712639894
"1997","GA","oil",0.000728877693642977
"1997","GA","hos",0.389052527403705
"1997","GA","rnt",3.00625517188276
"1997","GA","pla",0.760510305841866
"1997","GA","fof",0.17123054189314
"1997","GA","fin",0.047706958700972
"1997","GA","tsv",2.45522408025662
"1997","GA","nrs",0.0472708446006813
"1997","GA","sec",0.344089255525075
"1997","GA","art",0.203047387279306
"1997","GA","mov",0.0992851630654245
"1997","GA","fpd",0.335779985649199
"1997","GA","slg",0.612546733848472
"1997","GA","pri",0.246556546243998
"1997","GA","grd",0.0568318694708363
"1997","GA","pip",0.00319529109895069
"1997","GA","sle",0.463024018360181
"1997","GA","osv",1.9359910619331
