"year","r","hh","source","value"
2016,"MN","hh4","htotval",0.26661350063706
2016,"MN","hh5","hwsval",0.543834985538708
2016,"MN","hh5","hseval",0.623341359091562
2016,"MN","hh5","hfrval",0.841164805422673
2016,"MN","hh5","hucval",0.265165629616218
2016,"MN","hh5","hwcval",0
2016,"MN","hh5","hssval",0.125098045180955
2016,"MN","hh5","hssival",0
2016,"MN","hh5","hpawval",0
2016,"MN","hh5","hvetval",0.0434636748841667
2016,"MN","hh5","hsurval",0.209785964822105
2016,"MN","hh5","hdisval",0.384486546667716
2016,"MN","hh5","hretval",0.247000076053631
2016,"MN","hh5","hintval",0.76747803360178
2016,"MN","hh5","hdivval",0.754732566731805
2016,"MN","hh5","hrntval",0.559568160726064
2016,"MN","hh5","hedval",0.53506023869254
2016,"MN","hh5","hcspval",0.160543899314791
2016,"MN","hh5","hfinval",0
2016,"MN","hh5","hoival",0.0453794396101329
2016,"MN","hh5","htotval",0.506588522239406
2016,"MS","hh1","hwsval",0.025628723134025
2016,"MS","hh1","hseval",0.0516027711262644
2016,"MS","hh1","hfrval",0.0204688619505294
2016,"MS","hh1","hucval",0.288742386063962
2016,"MS","hh1","hwcval",0.0407829357839408
2016,"MS","hh1","hssval",0.240038322712201
2016,"MS","hh1","hssival",0.726732066675367
2016,"MS","hh1","hpawval",0.951905000535906
2016,"MS","hh1","hvetval",0.214045577807802
2016,"MS","hh1","hsurval",0.0504499993822258
2016,"MS","hh1","hdisval",0.399530631124608
2016,"MS","hh1","hretval",0.0186923089279467
2016,"MS","hh1","hintval",0.0119919450342932
2016,"MS","hh1","hdivval",0.00250465518042699
2016,"MS","hh1","hrntval",0.00868213252360809
2016,"MS","hh1","hedval",0.275903056408511
2016,"MS","hh1","hcspval",0.324106556080398
2016,"MS","hh1","hfinval",0.434846537909537
2016,"MS","hh1","hoival",0.01899635573742
2016,"MS","hh1","htotval",0.0604816737964671
2016,"MS","hh2","hwsval",0.111946559394211
2016,"MS","hh2","hseval",0.07871704992158
2016,"MS","hh2","hfrval",0
2016,"MS","hh2","hucval",0.0428468788164587
2016,"MS","hh2","hwcval",0.0940999078639091
2016,"MS","hh2","hssval",0.360268937242195
2016,"MS","hh2","hssival",0.177378664495794
2016,"MS","hh2","hpawval",0.00890569472461977
2016,"MS","hh2","hvetval",0.305051230449295
2016,"MS","hh2","hsurval",0.138617817969257
2016,"MS","hh2","hdisval",0.282925009639736
2016,"MS","hh2","hretval",0.0658800333448842
2016,"MS","hh2","hintval",0.0496411904301958
2016,"MS","hh2","hdivval",0.0211911885649945
2016,"MS","hh2","hrntval",0.0237385740427625
2016,"MS","hh2","hedval",0.207718096247802
2016,"MS","hh2","hcspval",0.243199691932392
2016,"MS","hh2","hfinval",0.392707612512319
2016,"MS","hh2","hoival",0
2016,"MS","hh2","htotval",0.13390663788704
2016,"MS","hh3","hwsval",0.173777548557716
2016,"MS","hh3","hseval",0.211127518555106
2016,"MS","hh3","hfrval",0.299982878204642
2016,"MS","hh3","hucval",0.228613628787709
2016,"MS","hh3","hwcval",0.465987936611132
2016,"MS","hh3","hssval",0.219713867275633
2016,"MS","hh3","hssival",0.0687135900166731
2016,"MS","hh3","hpawval",0.0391893047394742
2016,"MS","hh3","hvetval",0.22719130259257
2016,"MS","hh3","hsurval",0.452530843580197
2016,"MS","hh3","hdisval",0.137811347500782
2016,"MS","hh3","hretval",0.203320228111015
2016,"MS","hh3","hintval",0.107608571685212
2016,"MS","hh3","hdivval",0.123732185194926
2016,"MS","hh3","hrntval",0.0275848996266386
2016,"MS","hh3","hedval",0.18698650222032
2016,"MS","hh3","hcspval",0.285909078256225
2016,"MS","hh3","hfinval",0
2016,"MS","hh3","hoival",0.176007703180525
2016,"MS","hh3","htotval",0.17965494498596
2016,"MS","hh4","hwsval",0.298200021664782
2016,"MS","hh4","hseval",0.16744668107218
2016,"MS","hh4","hfrval",0.48410640635643
2016,"MS","hh4","hucval",0.396785096617123
2016,"MS","hh4","hwcval",0.0549283186421629
2016,"MS","hh4","hssval",0.112910163793354
2016,"MS","hh4","hssival",0.0124802275338239
2016,"MS","hh4","hpawval",0
2016,"MS","hh4","hvetval",0.182922741952084
2016,"MS","hh4","hsurval",0.0514569562309655
2016,"MS","hh4","hdisval",0.174646613930099
2016,"MS","hh4","hretval",0.305735399289967
2016,"MS","hh4","hintval",0.225895048827489
2016,"MS","hh4","hdivval",0.142011890915617
2016,"MS","hh4","hrntval",0.0874664238862509
2016,"MS","hh4","hedval",0.169273882272812
2016,"MS","hh4","hcspval",0.0774596116522022
2016,"MS","hh4","hfinval",0.172445849578144
2016,"MS","hh4","hoival",0.366460891238547
2016,"MS","hh4","htotval",0.263295986274885
2016,"MS","hh5","hwsval",0.390447147249266
2016,"MS","hh5","hseval",0.49110597932487
2016,"MS","hh5","hfrval",0.195441853488399
2016,"MS","hh5","hucval",0.0430120097147472
2016,"MS","hh5","hwcval",0.344200901098856
2016,"MS","hh5","hssval",0.0670687089766162
2016,"MS","hh5","hssival",0.0146954512783418
2016,"MS","hh5","hpawval",0
2016,"MS","hh5","hvetval",0.0707891471982484
2016,"MS","hh5","hsurval",0.306944382837355
2016,"MS","hh5","hdisval",0.00508639780477568
2016,"MS","hh5","hretval",0.406372030326187
2016,"MS","hh5","hintval",0.604863244022809
2016,"MS","hh5","hdivval",0.710560080144036
2016,"MS","hh5","hrntval",0.85252796992074
2016,"MS","hh5","hedval",0.160118462850556
2016,"MS","hh5","hcspval",0.0693250620787824
2016,"MS","hh5","hfinval",0
2016,"MS","hh5","hoival",0.438535049843508
2016,"MS","hh5","htotval",0.362660757055648
2016,"MO","hh1","hwsval",0.0110614910740133
2016,"MO","hh1","hseval",0.0412098873067252
2016,"MO","hh1","hfrval",0.00469245989592541
2016,"MO","hh1","hucval",0.25348638915609
2016,"MO","hh1","hwcval",0
2016,"MO","hh1","hssval",0.18021767829788
2016,"MO","hh1","hssival",0.478141291000282
2016,"MO","hh1","hpawval",0.893139946132985
2016,"MO","hh1","hvetval",0.346403104716785
2016,"MO","hh1","hsurval",0.174428310229834
2016,"MO","hh1","hdisval",0.485531926252416
2016,"MO","hh1","hretval",0.0105467924043779
2016,"MO","hh1","hintval",0.0161468407280096
2016,"MO","hh1","hdivval",0.00505218971331879
2016,"MO","hh1","hrntval",0.0492259063370423
2016,"MO","hh1","hedval",0.252575842497619
2016,"MO","hh1","hcspval",0.153276050923558
2016,"MO","hh1","hfinval",0.674089818301746
2016,"MO","hh1","hoival",0
2016,"MO","hh1","htotval",0.0393209342677674
2016,"MO","hh2","hwsval",0.0744667809353889
2016,"MO","hh2","hseval",0.116784493954277
2016,"MO","hh2","hfrval",0.0591789298696354
2016,"MO","hh2","hucval",0.200398886683281
2016,"MO","hh2","hwcval",0.451387573817429
2016,"MO","hh2","hssval",0.277820365911414
2016,"MO","hh2","hssival",0.320429932662299
2016,"MO","hh2","hpawval",0.102534867593725
2016,"MO","hh2","hvetval",0.436669459334167
2016,"MO","hh2","hsurval",0.226488382206613
2016,"MO","hh2","hdisval",0.325131125598343
2016,"MO","hh2","hretval",0.143220424130249
2016,"MO","hh2","hintval",0.0134623144534965
2016,"MO","hh2","hdivval",0.0241902772983431
2016,"MO","hh2","hrntval",0.0446443531695453
2016,"MO","hh2","hedval",0.220574542504607
2016,"MO","hh2","hcspval",0.290081800608516
2016,"MO","hh2","hfinval",0.191930480570049
2016,"MO","hh2","hoival",0.0724301453524186
2016,"MO","hh2","htotval",0.103463675073605
2016,"MO","hh3","hwsval",0.180458478099714
2016,"MO","hh3","hseval",0.255720878785831
2016,"MO","hh3","hfrval",0.0389287342040179
2016,"MO","hh3","hucval",0.339390322170821
2016,"MO","hh3","hwcval",0.434900971902415
2016,"MO","hh3","hssval",0.288890618695585
2016,"MO","hh3","hssival",0.146696279141055
2016,"MO","hh3","hpawval",0.00432518627328935
2016,"MO","hh3","hvetval",0.0199645277851422
2016,"MO","hh3","hsurval",0.281994987306709
2016,"MO","hh3","hdisval",0.143170318520474
2016,"MO","hh3","hretval",0.303491057725363
2016,"MO","hh3","hintval",0.0701099171922419
2016,"MO","hh3","hdivval",0.0519296749597881
2016,"MO","hh3","hrntval",0.404274560763393
2016,"MO","hh3","hedval",0.220325509369358
2016,"MO","hh3","hcspval",0.257733106180143
2016,"MO","hh3","hfinval",0.133979701128205
2016,"MO","hh3","hoival",0.243778532728399
2016,"MO","hh3","htotval",0.192862374054089
2016,"MO","hh4","hwsval",0.2699620504708
2016,"MO","hh4","hseval",0.25517472651598
2016,"MO","hh4","hfrval",0.0619474221502448
2016,"MO","hh4","hucval",0.117091550847712
2016,"MO","hh4","hwcval",0
2016,"MO","hh4","hssval",0.154556230585346
2016,"MO","hh4","hssival",0.00264660075837157
2016,"MO","hh4","hpawval",0
2016,"MO","hh4","hvetval",0.184362876801094
2016,"MO","hh4","hsurval",0.317088320256844
2016,"MO","hh4","hdisval",0.010210185376701
2016,"MO","hh4","hretval",0.304847271213446
2016,"MO","hh4","hintval",0.171378510793094
2016,"MO","hh4","hdivval",0.154653316020596
2016,"MO","hh4","hrntval",0.125395186655866
2016,"MO","hh4","hedval",0.211775564330845
2016,"MO","hh4","hcspval",0.1918406776265
2016,"MO","hh4","hfinval",0
2016,"MO","hh4","hoival",0.666440271695677
2016,"MO","hh4","htotval",0.2472014463092
2016,"MO","hh5","hwsval",0.464051199420084
2016,"MO","hh5","hseval",0.331110013437186
2016,"MO","hh5","hfrval",0.835252453880177
2016,"MO","hh5","hucval",0.0896328511420954
2016,"MO","hh5","hwcval",0.113711454280156
2016,"MO","hh5","hssval",0.0985151065097746
2016,"MO","hh5","hssival",0.0520858964379928
2016,"MO","hh5","hpawval",0
2016,"MO","hh5","hvetval",0.0126000313628111
2016,"MO","hh5","hsurval",0
2016,"MO","hh5","hdisval",0.0359564442520664
2016,"MO","hh5","hretval",0.237894454526564
2016,"MO","hh5","hintval",0.728902416833158
2016,"MO","hh5","hdivval",0.764174542007954
2016,"MO","hh5","hrntval",0.376459993074153
2016,"MO","hh5","hedval",0.0947485412975708
2016,"MO","hh5","hcspval",0.107068364661283
2016,"MO","hh5","hfinval",0
2016,"MO","hh5","hoival",0.017351050223505
2016,"MO","hh5","htotval",0.417151570295339
2016,"MT","hh1","hwsval",0.0144964150229076
2016,"MT","hh1","hseval",0.0131127067602083
2016,"MT","hh1","hfrval",0
2016,"MT","hh1","hucval",0.0937363884924394
2016,"MT","hh1","hwcval",0.228879797039984
2016,"MT","hh1","hssval",0.184636007721715
2016,"MT","hh1","hssival",0.669436762571366
2016,"MT","hh1","hpawval",0.568924705224097
2016,"MT","hh1","hvetval",0.225703162690524
2016,"MT","hh1","hsurval",0.394675263561831
2016,"MT","hh1","hdisval",0.307379174912561
2016,"MT","hh1","hretval",0.0210140588395783
2016,"MT","hh1","hintval",0.0180757100009114
2016,"MT","hh1","hdivval",0.00957931764614786
2016,"MT","hh1","hrntval",0.0266637468122085
2016,"MT","hh1","hedval",0.222530657809142
2016,"MT","hh1","hcspval",0.239796351129499
2016,"MT","hh1","hfinval",0.436694376732814
2016,"MT","hh1","hoival",0.12163024683882
2016,"MT","hh1","htotval",0.0434430614698899
2016,"MT","hh2","hwsval",0.0718163244458514
2016,"MT","hh2","hseval",0.0695595056544798
2016,"MT","hh2","hfrval",0.023274984242147
2016,"MT","hh2","hucval",0.245019781459441
2016,"MT","hh2","hwcval",0.320241906470965
2016,"MT","hh2","hssval",0.292430351808385
2016,"MT","hh2","hssival",0.145174333018397
2016,"MT","hh2","hpawval",0.0594857199374198
2016,"MT","hh2","hvetval",0.417559206859604
2016,"MT","hh2","hsurval",0.102610039221924
2016,"MT","hh2","hdisval",0.115443381760224
2016,"MT","hh2","hretval",0.074061148926627
2016,"MT","hh2","hintval",0.0426198280156147
2016,"MT","hh2","hdivval",0.0252218401771101
2016,"MT","hh2","hrntval",0.0469895011166279
2016,"MT","hh2","hedval",0.235437468543655
2016,"MT","hh2","hcspval",0.108932456124569
2016,"MT","hh2","hfinval",0.100039864951884
2016,"MT","hh2","hoival",0.0108098017180737
2016,"MT","hh2","htotval",0.0964251104612555
2016,"MT","hh3","hwsval",0.1889614271641
2016,"MT","hh3","hseval",0.100155042089301
2016,"MT","hh3","hfrval",0.0676899486172021
2016,"MT","hh3","hucval",0.259765306454551
2016,"MT","hh3","hwcval",0.038817762757935
2016,"MT","hh3","hssval",0.233390840560996
2016,"MT","hh3","hssival",0.162823555970839
2016,"MT","hh3","hpawval",0.18868530190294
2016,"MT","hh3","hvetval",0.16127332229213
2016,"MT","hh3","hsurval",0.289097969500902
2016,"MT","hh3","hdisval",0.337119849708559
2016,"MT","hh3","hretval",0.239330388440899
2016,"MT","hh3","hintval",0.0864045187107478
2016,"MT","hh3","hdivval",0.0655099915028167
2016,"MT","hh3","hrntval",0.224368034508816
2016,"MT","hh3","hedval",0.163266806318658
2016,"MT","hh3","hcspval",0.271907778541947
2016,"MT","hh3","hfinval",0.268470900674432
2016,"MT","hh3","hoival",0.193634815718579
2016,"MT","hh3","htotval",0.186814941522324
2016,"MT","hh4","hwsval",0.274708155192712
2016,"MT","hh4","hseval",0.225530472040584
2016,"MT","hh4","hfrval",0.0742846102761992
2016,"MT","hh4","hucval",0.355709297131043
2016,"MT","hh4","hwcval",0.39637309897177
2016,"MT","hh4","hssval",0.141486844750665
2016,"MT","hh4","hssival",0.00831275138236793
2016,"MT","hh4","hpawval",0.12413748250572
2016,"MT","hh4","hvetval",0.100598323291416
2016,"MT","hh4","hsurval",0.0317137052535881
2016,"MT","hh4","hdisval",0.196783681160499
2016,"MT","hh4","hretval",0.351530926737981
2016,"MT","hh4","hintval",0.177132310566712
2016,"MT","hh4","hdivval",0.192015559860213
2016,"MT","hh4","hrntval",0.179084880703984
2016,"MT","hh4","hedval",0.257975713373618
2016,"MT","hh4","hcspval",0.248598873746405
2016,"MT","hh4","hfinval",0.00623945575326492
2016,"MT","hh4","hoival",0.663790626286892
2016,"MT","hh4","htotval",0.252065289169372
2016,"MT","hh5","hwsval",0.450017678174429
2016,"MT","hh5","hseval",0.591642273455427
2016,"MT","hh5","hfrval",0.834750456864452
2016,"MT","hh5","hucval",0.0457692264625251
2016,"MT","hh5","hwcval",0.0156874347593461
2016,"MT","hh5","hssval",0.148055955158239
2016,"MT","hh5","hssival",0.0142525970570303
2016,"MT","hh5","hpawval",0.0587667904298231
2016,"MT","hh5","hvetval",0.0948659848663255
2016,"MT","hh5","hsurval",0.181903022461754
2016,"MT","hh5","hdisval",0.0432739124581559
2016,"MT","hh5","hretval",0.314063477054914
2016,"MT","hh5","hintval",0.675767632706014
2016,"MT","hh5","hdivval",0.707673290813712
2016,"MT","hh5","hrntval",0.522893836858363
2016,"MT","hh5","hedval",0.120789353954927
2016,"MT","hh5","hcspval",0.130764540457579
2016,"MT","hh5","hfinval",0.188555401887605
2016,"MT","hh5","hoival",0.0101345094376361
2016,"MT","hh5","htotval",0.421251597377159
2016,"NE","hh1","hwsval",0.014935893352589
2016,"NE","hh1","hseval",0.014168674426592
2016,"NE","hh1","hfrval",-0.0254237703590341
2016,"NE","hh1","hucval",0.104509750046756
2016,"NE","hh1","hwcval",0.128214241453468
2016,"NE","hh1","hssval",0.157578045429624
2016,"NE","hh1","hssival",0.477448483773881
2016,"NE","hh1","hpawval",0.35613293925513
2016,"NE","hh1","hvetval",0.0694107926759789
2016,"NE","hh1","hsurval",0.0332178542738549
2016,"NE","hh1","hdisval",0.255497732306965
2016,"NE","hh1","hretval",0.00677427673857087
2016,"NE","hh1","hintval",0.00370397237516846
2016,"NE","hh1","hdivval",0.0205780241150436
2016,"NE","hh1","hrntval",0.00731997617574017
2016,"NE","hh1","hedval",0.346073797591019
2016,"NE","hh1","hcspval",0.118542045531407
2016,"NE","hh1","hfinval",0.783886057600745
2016,"NE","hh1","hoival",0.0454112362477965
2016,"NE","hh1","htotval",0.0338515652562971
2016,"NE","hh2","hwsval",0.0721401156586671
2016,"NE","hh2","hseval",0.0925688724394277
2016,"NE","hh2","hfrval",0.0469877598044653
2016,"NE","hh2","hucval",0.136012097419902
2016,"NE","hh2","hwcval",0
2016,"NE","hh2","hssval",0.29195018932562
2016,"NE","hh2","hssival",0.169240259142569
2016,"NE","hh2","hpawval",0.399552186427202
2016,"NE","hh2","hvetval",0.144822535354772
2016,"NE","hh2","hsurval",0.249440587487328
2016,"NE","hh2","hdisval",0.19631749518291
2016,"NE","hh2","hretval",0.102709180914416
2016,"NE","hh2","hintval",0.0428208380579257
2016,"NE","hh2","hdivval",0.00846377438396289
2016,"NE","hh2","hrntval",0.0404647758882089
2016,"NE","hh2","hedval",0.0485553000415239
2016,"NE","hh2","hcspval",0.155021931986478
2016,"NE","hh2","hfinval",0.122749974659756
2016,"NE","hh2","hoival",0.102502993880239
2016,"NE","hh2","htotval",0.0923308843866268
2016,"NE","hh3","hwsval",0.163641264503202
2016,"NE","hh3","hseval",0.163401248774507
2016,"NE","hh3","hfrval",0.0896116963093385
2016,"NE","hh3","hucval",0.17632422344326
2016,"NE","hh3","hwcval",0.481255152726012
2016,"NE","hh3","hssval",0.213243692411104
2016,"NE","hh3","hssival",0.238933034472444
2016,"NE","hh3","hpawval",0.0804747772199271
2016,"NE","hh3","hvetval",0.215838791784692
2016,"NE","hh3","hsurval",0.0526784417889905
2016,"NE","hh3","hdisval",0.539555954105523
2016,"NE","hh3","hretval",0.14765465537364
2016,"NE","hh3","hintval",0.104577376593511
2016,"NE","hh3","hdivval",0.0982231730544782
2016,"NE","hh3","hrntval",0.148566314057754
2016,"NE","hh3","hedval",0.0695161117495726
2016,"NE","hh3","hcspval",0.36043674017221
2016,"NE","hh3","hfinval",0.0746660365477926
2016,"NE","hh3","hoival",0
2016,"NE","hh3","htotval",0.162589538540255
2016,"NE","hh4","hwsval",0.293463983604386
2016,"NE","hh4","hseval",0.250107772611157
2016,"NE","hh4","hfrval",0.346964341571999
2016,"NE","hh4","hucval",0.541015548226578
2016,"NE","hh4","hwcval",0.39053060582052
2016,"NE","hh4","hssval",0.182491602995235
2016,"NE","hh4","hssival",0.114378222611105
2016,"NE","hh4","hpawval",0.163840097097741
2016,"NE","hh4","hvetval",0.382568694462443
2016,"NE","hh4","hsurval",0.515014536223825
2016,"NE","hh4","hdisval",0.00862881840460307
2016,"NE","hh4","hretval",0.38337679889914
2016,"NE","hh4","hintval",0.204351428494739
2016,"NE","hh4","hdivval",0.128145395989222
2016,"NE","hh4","hrntval",0.342816873590138
2016,"NE","hh4","hedval",0.351190624910634
2016,"NE","hh4","hcspval",0.269879882862058
2016,"NE","hh4","hfinval",0.0147083406585083
2016,"NE","hh4","hoival",0.000907454649679557
2016,"NE","hh4","htotval",0.282499191608418
2016,"NE","hh5","hwsval",0.455818742881155
2016,"NE","hh5","hseval",0.479753431748316
2016,"NE","hh5","hfrval",0.541859972673231
2016,"NE","hh5","hucval",0.0421383808635042
2016,"NE","hh5","hwcval",0
2016,"NE","hh5","hssval",0.154736469838417
2016,"NE","hh5","hssival",0
2016,"NE","hh5","hpawval",0
2016,"NE","hh5","hvetval",0.187359185722114
2016,"NE","hh5","hsurval",0.149648580226001
2016,"NE","hh5","hdisval",0
2016,"NE","hh5","hretval",0.359485088074234
2016,"NE","hh5","hintval",0.644546384478656
2016,"NE","hh5","hdivval",0.744589632457293
2016,"NE","hh5","hrntval",0.460832060288159
2016,"NE","hh5","hedval",0.184664165707251
2016,"NE","hh5","hcspval",0.0961193994478477
2016,"NE","hh5","hfinval",0.00398959053319822
2016,"NE","hh5","hoival",0.851178315222285
2016,"NE","hh5","htotval",0.428728820208403
2016,"NV","hh1","hwsval",0.0165781999665054
2016,"NV","hh1","hseval",0.000849415246828683
2016,"NV","hh1","hfrval",7.77345042484607e-05
2016,"NV","hh1","hucval",0.0841621132441345
2016,"NV","hh1","hwcval",0
2016,"NV","hh1","hssval",0.168032406028004
2016,"NV","hh1","hssival",0.669513716164701
2016,"NV","hh1","hpawval",0.478249705905205
2016,"NV","hh1","hvetval",0.309926413904553
2016,"NV","hh1","hsurval",0.438172079567506
2016,"NV","hh1","hdisval",0.41028111089397
2016,"NV","hh1","hretval",0.00967248245689987
2016,"NV","hh1","hintval",0.0156319969374616
2016,"NV","hh1","hdivval",0.0117209673373376
2016,"NV","hh1","hrntval",0.0493312641698642
2016,"NV","hh1","hedval",0.173976715691395
2016,"NV","hh1","hcspval",0.0506265476555845
2016,"NV","hh1","hfinval",0.536596807179014
2016,"NV","hh1","hoival",0.0168203427552218
2016,"NV","hh1","htotval",0.0394567382720372
2016,"NV","hh2","hwsval",0.0876803306177273
2016,"NV","hh2","hseval",0.0690003767727728
2016,"NV","hh2","hfrval",0
2016,"NV","hh2","hucval",0.151759046477995
2016,"NV","hh2","hwcval",0
2016,"NV","hh2","hssval",0.294465613267776
2016,"NV","hh2","hssival",0.0203186382718368
2016,"NV","hh2","hpawval",0.119076056729849
2016,"NV","hh2","hvetval",0.135687043222206
2016,"NV","hh2","hsurval",0.248270172363743
2016,"NV","hh2","hdisval",0
2016,"NV","hh2","hretval",0.111603056494934
2016,"NV","hh2","hintval",0.0403756280403827
2016,"NV","hh2","hdivval",0.0220494970297212
2016,"NV","hh2","hrntval",0.0788868193654617
2016,"NV","hh2","hedval",0.217872615234015
2016,"NV","hh2","hcspval",0.113747509588107
2016,"NV","hh2","hfinval",0.294174691969726
2016,"NV","hh2","hoival",0
2016,"NV","hh2","htotval",0.10562526369661
2016,"NV","hh3","hwsval",0.17489665278722
2016,"NV","hh3","hseval",0.0641727171033713
2016,"NV","hh3","hfrval",-7.29452882775424e-05
2016,"NV","hh3","hucval",0.114711105150085
2016,"NV","hh3","hwcval",0.136846372151086
2016,"NV","hh3","hssval",0.276212680575122
2016,"NV","hh3","hssival",0.180620898419317
2016,"NV","hh3","hpawval",0.173800327827944
2016,"NV","hh3","hvetval",0.162874723086351
2016,"NV","hh3","hsurval",0.201766158411656
2016,"NV","hh3","hdisval",0.284044839528506
2016,"NV","hh3","hretval",0.219843629633129
2016,"NV","hh3","hintval",0.0910183277175553
2016,"NV","hh3","hdivval",0.145849473946041
2016,"NV","hh3","hrntval",0.0728767904099352
2016,"NV","hh3","hedval",0.176500237355108
2016,"NV","hh3","hcspval",0.663831198565375
2016,"NV","hh3","hfinval",0.087900688382145
2016,"NV","hh3","hoival",0.806859228197857
2016,"NV","hh3","htotval",0.178778994812382
2016,"NV","hh4","hwsval",0.304466676359178
2016,"NV","hh4","hseval",0.145301912369056
2016,"NV","hh4","hfrval",1.18338834490802e-05
2016,"NV","hh4","hucval",0.504363110021231
2016,"NV","hh4","hwcval",0.618995111564382
2016,"NV","hh4","hssval",0.126080275436654
2016,"NV","hh4","hssival",0.109207442024778
2016,"NV","hh4","hpawval",0.15252643365392
2016,"NV","hh4","hvetval",0.264559720220153
2016,"NV","hh4","hsurval",0.0590965214242961
2016,"NV","hh4","hdisval",0.121994518365165
2016,"NV","hh4","hretval",0.261348561724175
2016,"NV","hh4","hintval",0.190545970620054
2016,"NV","hh4","hdivval",0.0945779282045772
2016,"NV","hh4","hrntval",0.3045643211955
2016,"NV","hh4","hedval",0.302879713454874
2016,"NV","hh4","hcspval",0.139485464015825
2016,"NV","hh4","hfinval",0.0129033079680797
2016,"NV","hh4","hoival",0.176320429046922
2016,"NV","hh4","htotval",0.269444008602054
2016,"NV","hh5","hwsval",0.41637814026937
2016,"NV","hh5","hseval",0.720675578507971
2016,"NV","hh5","hfrval",0.99998337690058
2016,"NV","hh5","hucval",0.145004625106554
2016,"NV","hh5","hwcval",0.244158516284533
2016,"NV","hh5","hssval",0.135209024692444
2016,"NV","hh5","hssival",0.0203393051193673
2016,"NV","hh5","hpawval",0.0763474758830819
2016,"NV","hh5","hvetval",0.126952099566736
2016,"NV","hh5","hsurval",0.0526950682327992
2016,"NV","hh5","hdisval",0.183679531212359
2016,"NV","hh5","hretval",0.397532269690862
2016,"NV","hh5","hintval",0.662428076684547
2016,"NV","hh5","hdivval",0.725802133482323
2016,"NV","hh5","hrntval",0.494340804859239
2016,"NV","hh5","hedval",0.128770718264608
2016,"NV","hh5","hcspval",0.0323092801751082
2016,"NV","hh5","hfinval",0.0684245045010346
2016,"NV","hh5","hoival",0
2016,"NV","hh5","htotval",0.406694994616917
2016,"NH","hh1","hwsval",0.00485086019401186
2016,"NH","hh1","hseval",0.000158091484288212
2016,"NH","hh1","hfrval",0
2016,"NH","hh1","hucval",0.00555073821221065
2016,"NH","hh1","hwcval",0
2016,"NH","hh1","hssval",0.158319811738746
2016,"NH","hh1","hssival",0.56754437521564
2016,"NH","hh1","hpawval",0.212404892583937
2016,"NH","hh1","hvetval",0.207306226344579
2016,"NH","hh1","hsurval",0.458295980864445
2016,"NH","hh1","hdisval",0.0614044166938957
2016,"NH","hh1","hretval",0.00313834906418123
2016,"NH","hh1","hintval",0.00285563395132795
2016,"NH","hh1","hdivval",0.00358800899773983
2016,"NH","hh1","hrntval",3.31354237876843e-06
2016,"NH","hh1","hedval",0.134807765579213
2016,"NH","hh1","hcspval",0.0888091508743549
2016,"NH","hh1","hfinval",0.792824216293934
2016,"NH","hh1","hoival",0.583645992403098
2016,"NH","hh1","htotval",0.0226673905149885
2016,"NH","hh2","hwsval",0.0389554559151291
2016,"NH","hh2","hseval",0.0549364855375245
2016,"NH","hh2","hfrval",1.05633870168565e-05
2016,"NH","hh2","hucval",0.303580992368606
2016,"NH","hh2","hwcval",0.011647118005284
2016,"NH","hh2","hssval",0.270113498361682
2016,"NH","hh2","hssival",0.168824005557259
2016,"NH","hh2","hpawval",0
2016,"NH","hh2","hvetval",0.210255520547688
2016,"NH","hh2","hsurval",0.0830988932190431
2016,"NH","hh2","hdisval",0.0679337059573069
2016,"NH","hh2","hretval",0.126532539538344
2016,"NH","hh2","hintval",0.0356814641585889
2016,"NH","hh2","hdivval",0.0186979343394355
2016,"NH","hh2","hrntval",0.0854433526722336
2016,"NH","hh2","hedval",0.0506447151272743
2016,"NH","hh2","hcspval",0.299478677255785
2016,"NH","hh2","hfinval",0.00568435683080515
2016,"NH","hh2","hoival",0.00960148465359388
2016,"NH","hh2","htotval",0.0627315237569982
2016,"NH","hh3","hwsval",0.105618134007918
2016,"NH","hh3","hseval",0.134023910763592
2016,"NH","hh3","hfrval",0
2016,"NH","hh3","hucval",0.126999953328463
2016,"NH","hh3","hwcval",0.482211315595349
2016,"NH","hh3","hssval",0.187910358734578
2016,"NH","hh3","hssival",0.178893762949942
2016,"NH","hh3","hpawval",0.187816977661298
2016,"NH","hh3","hvetval",0.267853843502882
2016,"NH","hh3","hsurval",0.0676476986180484
2016,"NH","hh3","hdisval",0.508282958818888
2016,"NH","hh3","hretval",0.103035075813039
2016,"NH","hh3","hintval",0.0554708367859616
2016,"NH","hh3","hdivval",0.0831337623428207
2016,"NH","hh3","hrntval",0.0350376646777933
2016,"NH","hh3","hedval",0.221329953147978
2016,"NH","hh3","hcspval",0.206150950405859
2016,"NH","hh3","hfinval",0.00370299358482437
2016,"NH","hh3","hoival",0.354004403035691
2016,"NH","hh3","htotval",0.112565447413262
2016,"NH","hh4","hwsval",0.236682022462724
2016,"NH","hh4","hseval",0.241281331491723
2016,"NH","hh4","hfrval",8.71883376849011e-06
2016,"NH","hh4","hucval",0.32201058472922
2016,"NH","hh4","hwcval",0.129955141237861
2016,"NH","hh4","hssval",0.228759694906702
2016,"NH","hh4","hssival",0
2016,"NH","hh4","hpawval",0.162625555559644
2016,"NH","hh4","hvetval",0.0519674996366252
2016,"NH","hh4","hsurval",0.0302131582811353
2016,"NH","hh4","hdisval",0.078643113664428
2016,"NH","hh4","hretval",0.296376307046177
2016,"NH","hh4","hintval",0.141161841182201
