"year","r","hh","source","value"
2016,"ID","hh5","hpawval",0
2016,"ID","hh5","hvetval",39817530
2016,"ID","hh5","hsurval",4472580.06
2016,"ID","hh5","hdisval",21846210
2016,"ID","hh5","hretval",658929449.16
2016,"ID","hh5","hintval",787457814.8
2016,"ID","hh5","hdivval",244093143.46
2016,"ID","hh5","hrntval",259041641.47
2016,"ID","hh5","hedval",55009865.66
2016,"ID","hh5","hcspval",14106744.36
2016,"ID","hh5","hfinval",3394998.4
2016,"ID","hh5","hoival",10006064.83
2016,"ID","hh5","htotval",18909720161.83
2016,"IL","hh1","hwsval",3872264581.63
2016,"IL","hh1","hseval",354445510.94
2016,"IL","hh1","hfrval",5861.85
2016,"IL","hh1","hucval",60843423.75
2016,"IL","hh1","hwcval",0
2016,"IL","hh1","hssval",4777867772.12
2016,"IL","hh1","hssival",740117015.37
2016,"IL","hh1","hpawval",86181921
2016,"IL","hh1","hvetval",302183668.44
2016,"IL","hh1","hsurval",525090026.16
2016,"IL","hh1","hdisval",110022281.32
2016,"IL","hh1","hretval",313370785.56
2016,"IL","hh1","hintval",135068757.39
2016,"IL","hh1","hdivval",47575859.28
2016,"IL","hh1","hrntval",105851599.05
2016,"IL","hh1","hedval",929148916
2016,"IL","hh1","hcspval",117258991.54
2016,"IL","hh1","hfinval",378158537.36
2016,"IL","hh1","hoival",11101882.2
2016,"IL","hh1","htotval",12866557390.96
2016,"IL","hh2","hwsval",19015893287.98
2016,"IL","hh2","hseval",927749344.5
2016,"IL","hh2","hfrval",235440834.5
2016,"IL","hh2","hucval",118041335.92
2016,"IL","hh2","hwcval",81343949.6
2016,"IL","hh2","hssval",7133473047.21
2016,"IL","hh2","hssival",223387424.2
2016,"IL","hh2","hpawval",14497348.32
2016,"IL","hh2","hvetval",349086498
2016,"IL","hh2","hsurval",267873144.72
2016,"IL","hh2","hdisval",127894402
2016,"IL","hh2","hretval",2146208863.58
2016,"IL","hh2","hintval",302121841.27
2016,"IL","hh2","hdivval",202988579.53
2016,"IL","hh2","hrntval",168637546.4
2016,"IL","hh2","hedval",332750384.48
2016,"IL","hh2","hcspval",114706574.94
2016,"IL","hh2","hfinval",142844605
2016,"IL","hh2","hoival",82295736.46
2016,"IL","hh2","htotval",31987234748.61
2016,"IL","hh3","hwsval",38847459683.94
2016,"IL","hh3","hseval",1358978706
2016,"IL","hh3","hfrval",102140820.01
2016,"IL","hh3","hucval",176569464.44
2016,"IL","hh3","hwcval",32171245
2016,"IL","hh3","hssval",8695905094.18
2016,"IL","hh3","hssival",62036982.96
2016,"IL","hh3","hpawval",0
2016,"IL","hh3","hvetval",232708288.8
2016,"IL","hh3","hsurval",231841754.1
2016,"IL","hh3","hdisval",121457266.48
2016,"IL","hh3","hretval",6203503678.33
2016,"IL","hh3","hintval",825364953.58
2016,"IL","hh3","hdivval",406819106.34
2016,"IL","hh3","hrntval",149961913.83
2016,"IL","hh3","hedval",325397418
2016,"IL","hh3","hcspval",115430861.3
2016,"IL","hh3","hfinval",59385979
2016,"IL","hh3","hoival",210077872.46
2016,"IL","hh3","htotval",58157211088.75
2016,"IL","hh4","hwsval",77692066711.75
2016,"IL","hh4","hseval",2750617395.13
2016,"IL","hh4","hfrval",430300627.76
2016,"IL","hh4","hucval",278039750.04
2016,"IL","hh4","hwcval",97991067.94
2016,"IL","hh4","hssval",5210522765.02
2016,"IL","hh4","hssival",130419815.16
2016,"IL","hh4","hpawval",113627700
2016,"IL","hh4","hvetval",198345352.8
2016,"IL","hh4","hsurval",515896889.73
2016,"IL","hh4","hdisval",292928450.26
2016,"IL","hh4","hretval",7200357993.41
2016,"IL","hh4","hintval",1841099837.71
2016,"IL","hh4","hdivval",996544958.47
2016,"IL","hh4","hrntval",144705824.66
2016,"IL","hh4","hedval",636626679.26
2016,"IL","hh4","hcspval",294166573.96
2016,"IL","hh4","hfinval",30431700
2016,"IL","hh4","hoival",11822611.27
2016,"IL","hh4","htotval",98866512704.33
2016,"IL","hh5","hwsval",192975563880.9
2016,"IL","hh5","hseval",10416648828.53
2016,"IL","hh5","hfrval",3180560537.11
2016,"IL","hh5","hucval",234659573.46
2016,"IL","hh5","hwcval",86958969.8
2016,"IL","hh5","hssval",4793639018.28
2016,"IL","hh5","hssival",85267878
2016,"IL","hh5","hpawval",20473992
2016,"IL","hh5","hvetval",127155861.6
2016,"IL","hh5","hsurval",91800592.8
2016,"IL","hh5","hdisval",124980855
2016,"IL","hh5","hretval",11410187053.3
2016,"IL","hh5","hintval",8595793406.49
2016,"IL","hh5","hdivval",3928149234.73
2016,"IL","hh5","hrntval",1694657268.03
2016,"IL","hh5","hedval",522153523
2016,"IL","hh5","hcspval",160098336.24
2016,"IL","hh5","hfinval",0
2016,"IL","hh5","hoival",631296283.82
2016,"IL","hh5","htotval",239080045093.09
2016,"IN","hh1","hwsval",2142682602.46
2016,"IN","hh1","hseval",190698424.37
2016,"IN","hh1","hfrval",1879.37
2016,"IN","hh1","hucval",35130543.68
2016,"IN","hh1","hwcval",0
2016,"IN","hh1","hssval",3394449069.98
2016,"IN","hh1","hssival",860035717.32
2016,"IN","hh1","hpawval",79332690.72
2016,"IN","hh1","hvetval",206615022.56
2016,"IN","hh1","hsurval",355060210.64
2016,"IN","hh1","hdisval",140414622.76
2016,"IN","hh1","hretval",246087231.88
2016,"IN","hh1","hintval",62528264.95
2016,"IN","hh1","hdivval",8787248.73
2016,"IN","hh1","hrntval",116751445
2016,"IN","hh1","hedval",59282836.59
2016,"IN","hh1","hcspval",85832921.72
2016,"IN","hh1","hfinval",162445316.8
2016,"IN","hh1","hoival",0
2016,"IN","hh1","htotval",8146136049.53
2016,"IN","hh2","hwsval",11051624879.08
2016,"IN","hh2","hseval",632425186.28
2016,"IN","hh2","hfrval",48231150
2016,"IN","hh2","hucval",150515504.05
2016,"IN","hh2","hwcval",0
2016,"IN","hh2","hssval",4210738968.56
2016,"IN","hh2","hssival",134358805.32
2016,"IN","hh2","hpawval",1787904
2016,"IN","hh2","hvetval",221254352.76
2016,"IN","hh2","hsurval",148322762.2
2016,"IN","hh2","hdisval",107641500
2016,"IN","hh2","hretval",745626777
2016,"IN","hh2","hintval",155891481.06
2016,"IN","hh2","hdivval",73175652.12
2016,"IN","hh2","hrntval",148826603.84
2016,"IN","hh2","hedval",83725642.5
2016,"IN","hh2","hcspval",100163074.21
2016,"IN","hh2","hfinval",76923380
2016,"IN","hh2","hoival",42777245.68
2016,"IN","hh2","htotval",18134010868.66
2016,"IN","hh3","hwsval",19584157986.91
2016,"IN","hh3","hseval",931116260.32
2016,"IN","hh3","hfrval",157583638.86
2016,"IN","hh3","hucval",47152789
2016,"IN","hh3","hwcval",1014000
2016,"IN","hh3","hssval",3007890467.12
2016,"IN","hh3","hssival",30454992
2016,"IN","hh3","hpawval",11918105.52
2016,"IN","hh3","hvetval",201979751.4
2016,"IN","hh3","hsurval",273176714
2016,"IN","hh3","hdisval",155316009.88
2016,"IN","hh3","hretval",1601401244.35
2016,"IN","hh3","hintval",400495510.39
2016,"IN","hh3","hdivval",92561683.89
2016,"IN","hh3","hrntval",237225628.2
2016,"IN","hh3","hedval",369830222.25
2016,"IN","hh3","hcspval",194219980.09
2016,"IN","hh3","hfinval",39700660
2016,"IN","hh3","hoival",7969772.3
2016,"IN","hh3","htotval",27345165416.48
2016,"IN","hh4","hwsval",46896033472.07
2016,"IN","hh4","hseval",1485332093.43
2016,"IN","hh4","hfrval",82527861.51
2016,"IN","hh4","hucval",58912852.4
2016,"IN","hh4","hwcval",19929750
2016,"IN","hh4","hssval",4034047227
2016,"IN","hh4","hssival",34531308.48
2016,"IN","hh4","hpawval",52664006.88
2016,"IN","hh4","hvetval",220648569
2016,"IN","hh4","hsurval",64986875.04
2016,"IN","hh4","hdisval",20045996.4
2016,"IN","hh4","hretval",3357011258.05
2016,"IN","hh4","hintval",941124589.08
2016,"IN","hh4","hdivval",506276758
2016,"IN","hh4","hrntval",732829238.65
2016,"IN","hh4","hedval",266358086
2016,"IN","hh4","hcspval",60658756.26
2016,"IN","hh4","hfinval",24556365.36
2016,"IN","hh4","hoival",62260099.2
2016,"IN","hh4","htotval",58920735162.81
2016,"IN","hh5","hwsval",75060787112.47
2016,"IN","hh5","hseval",2558549340.37
2016,"IN","hh5","hfrval",978592444.74
2016,"IN","hh5","hucval",76846392.48
2016,"IN","hh5","hwcval",115723350
2016,"IN","hh5","hssval",1454726383.6
2016,"IN","hh5","hssival",66775777.68
2016,"IN","hh5","hpawval",0
2016,"IN","hh5","hvetval",185979846.24
2016,"IN","hh5","hsurval",33181128
2016,"IN","hh5","hdisval",147239918
2016,"IN","hh5","hretval",2992140016.62
2016,"IN","hh5","hintval",2376543049.31
2016,"IN","hh5","hdivval",1551092791.37
2016,"IN","hh5","hrntval",462339852.04
2016,"IN","hh5","hedval",137827251.5
2016,"IN","hh5","hcspval",52061979.8
2016,"IN","hh5","hfinval",0
2016,"IN","hh5","hoival",28595581.52
2016,"IN","hh5","htotval",88279002215.74
2016,"IA","hh1","hwsval",1067422568.01
2016,"IA","hh1","hseval",86103187.62
2016,"IA","hh1","hfrval",11928739
2016,"IA","hh1","hucval",13594908.8
2016,"IA","hh1","hwcval",0
2016,"IA","hh1","hssval",1057730733.1
2016,"IA","hh1","hssival",146515683.48
2016,"IA","hh1","hpawval",20142816.16
2016,"IA","hh1","hvetval",111121384.68
2016,"IA","hh1","hsurval",47525546.4
2016,"IA","hh1","hdisval",34420152
2016,"IA","hh1","hretval",60694836.84
2016,"IA","hh1","hintval",13307699.55
2016,"IA","hh1","hdivval",16823443.22
2016,"IA","hh1","hrntval",10684333.9
2016,"IA","hh1","hedval",231325172.42
2016,"IA","hh1","hcspval",45044268.72
2016,"IA","hh1","hfinval",83367230
2016,"IA","hh1","hoival",2566926.74
2016,"IA","hh1","htotval",3060319630.64
2016,"IA","hh2","hwsval",4946411640.12
2016,"IA","hh2","hseval",247605314.32
2016,"IA","hh2","hfrval",58324370.62
2016,"IA","hh2","hucval",55377618.42
2016,"IA","hh2","hwcval",1950900
2016,"IA","hh2","hssval",2213996587.97
2016,"IA","hh2","hssival",63817856.92
2016,"IA","hh2","hpawval",26150155.44
2016,"IA","hh2","hvetval",21180437.64
2016,"IA","hh2","hsurval",26822531.76
2016,"IA","hh2","hdisval",26133391.44
2016,"IA","hh2","hretval",586656112.53
2016,"IA","hh2","hintval",85743321.3
2016,"IA","hh2","hdivval",99356449.91
2016,"IA","hh2","hrntval",59092144.2
2016,"IA","hh2","hedval",248725959.5
2016,"IA","hh2","hcspval",56544849.4
2016,"IA","hh2","hfinval",0
2016,"IA","hh2","hoival",1811430.22
2016,"IA","hh2","htotval",8825701071.71
2016,"IA","hh3","hwsval",12126639873.72
2016,"IA","hh3","hseval",498042063.24
2016,"IA","hh3","hfrval",5057371.18
2016,"IA","hh3","hucval",90230531.6
2016,"IA","hh3","hwcval",34996140
2016,"IA","hh3","hssval",2444001345.98
2016,"IA","hh3","hssival",40791064.82
2016,"IA","hh3","hpawval",0
2016,"IA","hh3","hvetval",221867190
2016,"IA","hh3","hsurval",10344489
2016,"IA","hh3","hdisval",42859560
2016,"IA","hh3","hretval",1925068696.27
2016,"IA","hh3","hintval",349545690.38
2016,"IA","hh3","hdivval",126460275.95
2016,"IA","hh3","hrntval",313331058.48
2016,"IA","hh3","hedval",135566850
2016,"IA","hh3","hcspval",49638996.16
2016,"IA","hh3","hfinval",7165760
2016,"IA","hh3","hoival",207344.88
2016,"IA","hh3","htotval",18421814301.66
2016,"IA","hh4","hwsval",19697795967.7
2016,"IA","hh4","hseval",584481098.17
2016,"IA","hh4","hfrval",764311117.6
2016,"IA","hh4","hucval",37160860
2016,"IA","hh4","hwcval",3539243
2016,"IA","hh4","hssval",1388061576.11
2016,"IA","hh4","hssival",0
2016,"IA","hh4","hpawval",0
2016,"IA","hh4","hvetval",42360028.32
2016,"IA","hh4","hsurval",13946929.84
2016,"IA","hh4","hdisval",3648494
2016,"IA","hh4","hretval",1288720495.76
2016,"IA","hh4","hintval",322988878.88
2016,"IA","hh4","hdivval",139203153.45
2016,"IA","hh4","hrntval",563850655.22
2016,"IA","hh4","hedval",48114127.2
2016,"IA","hh4","hcspval",76650330.8
2016,"IA","hh4","hfinval",3785790
2016,"IA","hh4","hoival",142837644.81
2016,"IA","hh4","htotval",25121456390.86
2016,"IA","hh5","hwsval",41044755897.05
2016,"IA","hh5","hseval",1545203908.12
2016,"IA","hh5","hfrval",684203303.37
2016,"IA","hh5","hucval",6880680
2016,"IA","hh5","hwcval",0
2016,"IA","hh5","hssval",855506223.16
2016,"IA","hh5","hssival",0
2016,"IA","hh5","hpawval",0
2016,"IA","hh5","hvetval",37267285.5
2016,"IA","hh5","hsurval",261932529.04
2016,"IA","hh5","hdisval",0
2016,"IA","hh5","hretval",1987318204.46
2016,"IA","hh5","hintval",1737269027.7
2016,"IA","hh5","hdivval",739550385.95
2016,"IA","hh5","hrntval",1036711726.35
2016,"IA","hh5","hedval",52259663.12
2016,"IA","hh5","hcspval",31467760.44
2016,"IA","hh5","hfinval",5649348.6
2016,"IA","hh5","hoival",60317.68
2016,"IA","hh5","htotval",50026036260.54
2016,"KS","hh1","hwsval",605846238.54
2016,"KS","hh1","hseval",28217766
2016,"KS","hh1","hfrval",-3941980
2016,"KS","hh1","hucval",22572106.25
2016,"KS","hh1","hwcval",367476
2016,"KS","hh1","hssval",1539895511
2016,"KS","hh1","hssival",174270045
2016,"KS","hh1","hpawval",19792712.32
2016,"KS","hh1","hvetval",181757058.72
2016,"KS","hh1","hsurval",180037719.64
2016,"KS","hh1","hdisval",88380686.8
2016,"KS","hh1","hretval",57293192.15
2016,"KS","hh1","hintval",17385500.34
2016,"KS","hh1","hdivval",19397372.2
2016,"KS","hh1","hrntval",-6628935.54
2016,"KS","hh1","hedval",52181455
2016,"KS","hh1","hcspval",54577466.6
2016,"KS","hh1","hfinval",195736812.54
2016,"KS","hh1","hoival",0
2016,"KS","hh1","htotval",3227138203.56
2016,"KS","hh2","hwsval",5193018847.25
2016,"KS","hh2","hseval",487711473.67
2016,"KS","hh2","hfrval",72925374.4
2016,"KS","hh2","hucval",15648748.12
2016,"KS","hh2","hwcval",0
2016,"KS","hh2","hssval",1890849526.83
2016,"KS","hh2","hssival",129678135.56
2016,"KS","hh2","hpawval",5994657.9
2016,"KS","hh2","hvetval",224072685.6
2016,"KS","hh2","hsurval",296851978.56
2016,"KS","hh2","hdisval",54775169.6
2016,"KS","hh2","hretval",395004551.27
2016,"KS","hh2","hintval",100229577.01
2016,"KS","hh2","hdivval",38535600.75
2016,"KS","hh2","hrntval",93133531.43
2016,"KS","hh2","hedval",51632071.2
2016,"KS","hh2","hcspval",56679895.2
2016,"KS","hh2","hfinval",43695876
2016,"KS","hh2","hoival",749569.52
2016,"KS","hh2","htotval",9151187269.87
2016,"KS","hh3","hwsval",10635476847.13
2016,"KS","hh3","hseval",173131184.51
2016,"KS","hh3","hfrval",765639.12
2016,"KS","hh3","hucval",26630412.58
2016,"KS","hh3","hwcval",29414310
2016,"KS","hh3","hssval",1394047437.84
2016,"KS","hh3","hssival",23497497.12
2016,"KS","hh3","hpawval",4210429.06
2016,"KS","hh3","hvetval",156443041.56
2016,"KS","hh3","hsurval",70957793.04
2016,"KS","hh3","hdisval",23606822.4
2016,"KS","hh3","hretval",837846201
2016,"KS","hh3","hintval",187986757.8
2016,"KS","hh3","hdivval",89076350.08
2016,"KS","hh3","hrntval",84074248.57
2016,"KS","hh3","hedval",157356610.6
2016,"KS","hh3","hcspval",74699049.36
2016,"KS","hh3","hfinval",999340
2016,"KS","hh3","hoival",32609791.76
2016,"KS","hh3","htotval",14002829763.53
2016,"KS","hh4","hwsval",16852433296.29
2016,"KS","hh4","hseval",999570076.72
2016,"KS","hh4","hfrval",173882.54
2016,"KS","hh4","hucval",45989746.2
2016,"KS","hh4","hwcval",20037065.21
2016,"KS","hh4","hssval",1055680192.09
2016,"KS","hh4","hssival",31106542.92
2016,"KS","hh4","hpawval",0
2016,"KS","hh4","hvetval",8890140
2016,"KS","hh4","hsurval",39819717.25
2016,"KS","hh4","hdisval",40671441.8
2016,"KS","hh4","hretval",1357689442.22
2016,"KS","hh4","hintval",392501553.31
2016,"KS","hh4","hdivval",69618641.04
2016,"KS","hh4","hrntval",130853206.3
2016,"KS","hh4","hedval",186249264
2016,"KS","hh4","hcspval",19432570.08
2016,"KS","hh4","hfinval",9024426
2016,"KS","hh4","hoival",24581493.58
2016,"KS","hh4","htotval",21284322697.55
2016,"KS","hh5","hwsval",31749005353.06
2016,"KS","hh5","hseval",2285892245.12
2016,"KS","hh5","hfrval",-10136986.2
2016,"KS","hh5","hucval",16878529.2
2016,"KS","hh5","hwcval",1968380
2016,"KS","hh5","hssval",656981676.92
2016,"KS","hh5","hssival",69753153.6
2016,"KS","hh5","hpawval",0
2016,"KS","hh5","hvetval",38675131.2
2016,"KS","hh5","hsurval",84529220
2016,"KS","hh5","hdisval",106827118
2016,"KS","hh5","hretval",1676530309.79
2016,"KS","hh5","hintval",2732270643.26
2016,"KS","hh5","hdivval",317798036.82
2016,"KS","hh5","hrntval",700170011.12
2016,"KS","hh5","hedval",93725610.5
2016,"KS","hh5","hcspval",23684044.02
2016,"KS","hh5","hfinval",0
2016,"KS","hh5","hoival",19015223.8
2016,"KS","hh5","htotval",40563567700.21
2016,"KY","hh1","hwsval",1628285384.48
2016,"KY","hh1","hseval",63569255.44
2016,"KY","hh1","hfrval",22237976.88
2016,"KY","hh1","hucval",30745057
2016,"KY","hh1","hwcval",0
2016,"KY","hh1","hssval",2718821146.46
2016,"KY","hh1","hssival",712526594.51
2016,"KY","hh1","hpawval",138211463.98
2016,"KY","hh1","hvetval",63992170.68
2016,"KY","hh1","hsurval",144873005.16
2016,"KY","hh1","hdisval",215004130.2
2016,"KY","hh1","hretval",88623701.88
2016,"KY","hh1","hintval",23292125.21
2016,"KY","hh1","hdivval",2004967.4
2016,"KY","hh1","hrntval",6148462.36
2016,"KY","hh1","hedval",523397190.08
2016,"KY","hh1","hcspval",103588771.72
2016,"KY","hh1","hfinval",107458911.2
2016,"KY","hh1","hoival",5761075.32
2016,"KY","hh1","htotval",6598541389.96
2016,"KY","hh2","hwsval",9567328139.37
2016,"KY","hh2","hseval",495301108
2016,"KY","hh2","hfrval",151767610
2016,"KY","hh2","hucval",37045636.5
2016,"KY","hh2","hwcval",20350011.48
2016,"KY","hh2","hssval",4446746315.58
2016,"KY","hh2","hssival",115047084.16
2016,"KY","hh2","hpawval",9039240
2016,"KY","hh2","hvetval",238152241.85
2016,"KY","hh2","hsurval",116664401.28
2016,"KY","hh2","hdisval",26902452.12
2016,"KY","hh2","hretval",743976338.91
2016,"KY","hh2","hintval",227167160.25
2016,"KY","hh2","hdivval",26456595.99
2016,"KY","hh2","hrntval",62886577.5
2016,"KY","hh2","hedval",369757243.9
2016,"KY","hh2","hcspval",110644227.17
2016,"KY","hh2","hfinval",68201610
2016,"KY","hh2","hoival",66859.52
2016,"KY","hh2","htotval",16833500853.58
2016,"KY","hh3","hwsval",14079247463.04
2016,"KY","hh3","hseval",987272603.5
2016,"KY","hh3","hfrval",79763371.88
2016,"KY","hh3","hucval",81025504.1
2016,"KY","hh3","hwcval",33364523.36
2016,"KY","hh3","hssval",2160245564.27
2016,"KY","hh3","hssival",66147080.4
2016,"KY","hh3","hpawval",1101860.5
2016,"KY","hh3","hvetval",62997627
2016,"KY","hh3","hsurval",1796510
2016,"KY","hh3","hdisval",135093799.05
2016,"KY","hh3","hretval",1944095922.67
2016,"KY","hh3","hintval",252737166.65
2016,"KY","hh3","hdivval",59090741.65
2016,"KY","hh3","hrntval",77394977.7
2016,"KY","hh3","hedval",142814140
2016,"KY","hh3","hcspval",77954906.08
2016,"KY","hh3","hfinval",55889478
2016,"KY","hh3","hoival",18342978.23
2016,"KY","hh3","htotval",20316376218.08
2016,"KY","hh4","hwsval",21498547618.57
2016,"KY","hh4","hseval",757327541.63
2016,"KY","hh4","hfrval",38757110
2016,"KY","hh4","hucval",121598363.15
2016,"KY","hh4","hwcval",40898692.5
2016,"KY","hh4","hssval",1418660721.3
2016,"KY","hh4","hssival",10166607.36
2016,"KY","hh4","hpawval",14830776
2016,"KY","hh4","hvetval",22344192
2016,"KY","hh4","hsurval",260112326.4
2016,"KY","hh4","hdisval",6702111
2016,"KY","hh4","hretval",1325097375.45
2016,"KY","hh4","hintval",819921160.73
2016,"KY","hh4","hdivval",310368044.59
2016,"KY","hh4","hrntval",8500170.38
2016,"KY","hh4","hedval",109212580
2016,"KY","hh4","hcspval",51643216.04
2016,"KY","hh4","hfinval",11384580
2016,"KY","hh4","hoival",145166.22
2016,"KY","hh4","htotval",26826218353.32
2016,"KY","hh5","hwsval",39435749052.36
2016,"KY","hh5","hseval",3422882151
2016,"KY","hh5","hfrval",345544267.52
2016,"KY","hh5","hucval",108747606.95
2016,"KY","hh5","hwcval",50405054
2016,"KY","hh5","hssval",759461588.84
2016,"KY","hh5","hssival",0
2016,"KY","hh5","hpawval",32239505.52
2016,"KY","hh5","hvetval",70249464.6
2016,"KY","hh5","hsurval",331971879.4
2016,"KY","hh5","hdisval",29545324
2016,"KY","hh5","hretval",1622925764.22
2016,"KY","hh5","hintval",2112242038.27
2016,"KY","hh5","hdivval",260342322.09
2016,"KY","hh5","hrntval",228702858.35
2016,"KY","hh5","hedval",349219759
2016,"KY","hh5","hcspval",61351932
2016,"KY","hh5","hfinval",123009689.5
2016,"KY","hh5","hoival",26856142.99
2016,"KY","hh5","htotval",49371446400.61
2016,"LA","hh1","hwsval",1967977025.88
2016,"LA","hh1","hseval",194303587.72
2016,"LA","hh1","hfrval",160383
2016,"LA","hh1","hucval",42124435.02
2016,"LA","hh1","hwcval",84114756.72
2016,"LA","hh1","hssval",2499408478.13
2016,"LA","hh1","hssival",618698452.91
2016,"LA","hh1","hpawval",72192588.02
2016,"LA","hh1","hvetval",323176320.1
2016,"LA","hh1","hsurval",123046163.84
2016,"LA","hh1","hdisval",424117006.36
2016,"LA","hh1","hretval",206396362.64
2016,"LA","hh1","hintval",25028464.39
2016,"LA","hh1","hdivval",8192817.26
2016,"LA","hh1","hrntval",35505959.63
2016,"LA","hh1","hedval",226081692.75
2016,"LA","hh1","hcspval",127941383.59
2016,"LA","hh1","hfinval",146232920.39
2016,"LA","hh1","hoival",2053846.06
2016,"LA","hh1","htotval",7126752644.41
2016,"LA","hh2","hwsval",8861666386.41
2016,"LA","hh2","hseval",390595102.64
2016,"LA","hh2","hfrval",32282110.31
2016,"LA","hh2","hucval",23140745.1
2016,"LA","hh2","hwcval",35777456.16
2016,"LA","hh2","hssval",3467296100.65
2016,"LA","hh2","hssival",109879506.08
2016,"LA","hh2","hpawval",5540544
2016,"LA","hh2","hvetval",166412068.32
2016,"LA","hh2","hsurval",112992002.12
2016,"LA","hh2","hdisval",118748843.49
2016,"LA","hh2","hretval",845686801.75
2016,"LA","hh2","hintval",108148311.73
2016,"LA","hh2","hdivval",41589682.59
2016,"LA","hh2","hrntval",36618622.46
2016,"LA","hh2","hedval",89512131.34
2016,"LA","hh2","hcspval",84008180.88
2016,"LA","hh2","hfinval",3807856
2016,"LA","hh2","hoival",109320.12
2016,"LA","hh2","htotval",14533811772.15
2016,"LA","hh3","hwsval",14430719916.06
2016,"LA","hh3","hseval",372650244.83
2016,"LA","hh3","hfrval",668.83
2016,"LA","hh3","hucval",38023437.43
2016,"LA","hh3","hwcval",5851197.96
2016,"LA","hh3","hssval",1488759099.54
2016,"LA","hh3","hssival",125512451.88
2016,"LA","hh3","hpawval",0
2016,"LA","hh3","hvetval",256230797.5
2016,"LA","hh3","hsurval",49070112
2016,"LA","hh3","hdisval",175160238.1
2016,"LA","hh3","hretval",1059265891.17
2016,"LA","hh3","hintval",218309319.56
2016,"LA","hh3","hdivval",142076077.96
2016,"LA","hh3","hrntval",115453783.08
2016,"LA","hh3","hedval",73837372.4
2016,"LA","hh3","hcspval",84920878.56
2016,"LA","hh3","hfinval",14035800
2016,"LA","hh3","hoival",5870195.12
2016,"LA","hh3","htotval",18655747481.98
2016,"LA","hh4","hwsval",25455174674.93
2016,"LA","hh4","hseval",567851805.23
2016,"LA","hh4","hfrval",749.62
2016,"LA","hh4","hucval",23171718.78
2016,"LA","hh4","hwcval",63884592.64
2016,"LA","hh4","hssval",1241233445.03
2016,"LA","hh4","hssival",88540459.32
2016,"LA","hh4","hpawval",23382968.16
2016,"LA","hh4","hvetval",117832059.76
2016,"LA","hh4","hsurval",42831102
2016,"LA","hh4","hdisval",165404851.8
2016,"LA","hh4","hretval",1752290405.28
2016,"LA","hh4","hintval",581186558.01
2016,"LA","hh4","hdivval",348201430.23
2016,"LA","hh4","hrntval",75315396.37
2016,"LA","hh4","hedval",102692306
2016,"LA","hh4","hcspval",42471621.16
2016,"LA","hh4","hfinval",50008220
2016,"LA","hh4","hoival",107811.67
2016,"LA","hh4","htotval",30741582175.99
2016,"LA","hh5","hwsval",41011924023
2016,"LA","hh5","hseval",1914404858.52
2016,"LA","hh5","hfrval",194901148.7
2016,"LA","hh5","hucval",10591011.84
2016,"LA","hh5","hwcval",0
2016,"LA","hh5","hssval",1024974857.76
2016,"LA","hh5","hssival",16367664.24
2016,"LA","hh5","hpawval",0
2016,"LA","hh5","hvetval",79442640
2016,"LA","hh5","hsurval",47685172.5
2016,"LA","hh5","hdisval",22133375.04
2016,"LA","hh5","hretval",2505000580.66
2016,"LA","hh5","hintval",1515403553.3
2016,"LA","hh5","hdivval",698440839.66
2016,"LA","hh5","hrntval",486143749.33
2016,"LA","hh5","hedval",61709076
2016,"LA","hh5","hcspval",32686709.52
2016,"LA","hh5","hfinval",5928372
2016,"LA","hh5","hoival",44926.7
2016,"LA","hh5","htotval",49627782558.77
2016,"ME","hh1","hwsval",403572163.54
2016,"ME","hh1","hseval",59986960.77
2016,"ME","hh1","hfrval",14688210
2016,"ME","hh1","hucval",19387562.8
2016,"ME","hh1","hwcval",8547865.92
2016,"ME","hh1","hssval",858408363.89
2016,"ME","hh1","hssival",273087217.08
2016,"ME","hh1","hpawval",23907288.53
2016,"ME","hh1","hvetval",168130585.62
2016,"ME","hh1","hsurval",35885169
2016,"ME","hh1","hdisval",60868206.12
2016,"ME","hh1","hretval",31108445.3
2016,"ME","hh1","hintval",13360935.86
2016,"ME","hh1","hdivval",6348620.98
2016,"ME","hh1","hrntval",15438800
2016,"ME","hh1","hedval",18504033.25
2016,"ME","hh1","hcspval",20458871.48
2016,"ME","hh1","hfinval",9294159
2016,"ME","hh1","hoival",3575824.4
2016,"ME","hh1","htotval",2044559283.54
2016,"ME","hh2","hwsval",2115126977.87
2016,"ME","hh2","hseval",305541441.76
2016,"ME","hh2","hfrval",19361552.1
2016,"ME","hh2","hucval",20813308.54
2016,"ME","hh2","hwcval",25090462.4
2016,"ME","hh2","hssval",1297183049.72
2016,"ME","hh2","hssival",14430895.2
2016,"ME","hh2","hpawval",1974531.6
2016,"ME","hh2","hvetval",31843784
2016,"ME","hh2","hsurval",25242032.4
2016,"ME","hh2","hdisval",29625434.2
2016,"ME","hh2","hretval",454091855.88
2016,"ME","hh2","hintval",61418105.37
2016,"ME","hh2","hdivval",44029781.02
2016,"ME","hh2","hrntval",45257628
2016,"ME","hh2","hedval",11104960
2016,"ME","hh2","hcspval",28635390.84
2016,"ME","hh2","hfinval",27133310
2016,"ME","hh2","hoival",21130900.5
2016,"ME","hh2","htotval",4579035401.4
2016,"ME","hh3","hwsval",4109506134.4
2016,"ME","hh3","hseval",453901027.83
2016,"ME","hh3","hfrval",1453.23
2016,"ME","hh3","hucval",2481013.8
2016,"ME","hh3","hwcval",0
2016,"ME","hh3","hssval",621063299.03
