"yr","r","s","Val"
"1997","AR","fbp",1.33402387637278
"1997","AR","rec",0.0482491927274663
"1997","AR","con",1.49936213701394
"1997","AR","agr",0.246622785261446
"1997","AR","eec",0.553324442876858
"1997","AR","fnd",0.502390398796236
"1997","AR","pub",0.194210352878404
"1997","AR","hou",0.030370842614438
"1997","AR","fbt",0.42095074085113
"1997","AR","ins",0.48359421806614
"1997","AR","tex",0.0762567514821335
"1997","AR","leg",0.22654610058931
"1997","AR","fen",0.330019678298163
"1997","AR","uti",0.419402249525552
"1997","AR","nmp",0.162858265393841
"1997","AR","brd",0.443427963438467
"1997","AR","bnk",0.631045901895735
"1997","AR","ore",0.121253502797635
"1997","AR","edu",0.177660270975701
"1997","AR","ote",0.193151408087991
"1997","AR","man",0.858603278423646
"1997","AR","mch",0.650334419344513
"1997","AR","dat",0.0638353494407201
"1997","AR","amd",0.214470822127459
"1997","AR","oil",0.0195625559826874
"1997","AR","hos",1.14910544081464
"1997","AR","rnt",0.120150173715547
"1997","AR","pla",0.458840070497853
"1997","AR","fof",0.195860687643935
"1997","AR","fin",0.000580508266575563
"1997","AR","tsv",0.491187916405731
"1997","AR","nrs",0.435275299597988
"1997","AR","sec",0.229464275712505
"1997","AR","art",0.0673932904298873
"1997","AR","mov",0.0123206337351865
"1997","AR","fpd",0.303604965675972
"1997","AR","slg",2.82356217896481
"1997","AR","pri",0.197393262923965
"1997","AR","grd",0.0191555294772473
"1997","AR","pip",0.0549979685783942
"1997","AR","sle",0.266283050634004
"1997","AR","osv",0.917973684089897
"1997","AR","trn",0.27361995001304
"1997","AR","smn",0.0403838239822474
"1997","AR","fmt",0.709582914144121
"1997","AR","pet",0.0266347359692483
"1997","AR","mvt",0.473743814529445
"1997","AR","cep",0.181619573290737
"1997","AR","wst",0.0599341100405163
"1997","AR","mot",0.409112401901106
"1997","AR","adm",0.677658459008412
"1997","AR","soc",0.218858149934557
"1997","AR","alt",0.196844975989407
"1997","AR","pmt",0.422039559043704
"1997","AR","trk",1.03652365976782
"1997","AR","fdd",0.725191602393397
"1997","AR","gmt",0.336100003709931
"1997","AR","wtt",0.00502994615989058
"1997","AR","wpd",0.498881841198973
"1997","AR","wht",1.84340534441655
"1997","AR","wrh",0.297220733971641
"1997","AR","ott",1.23701193643887
"1997","AR","che",0.384666367479377
"1997","AR","air",0.055744356825643
"1997","AR","mmf",0.243827483113906
"1997","AR","otr",0.209005450300791
"1997","AR","min",0.0855694359925275
"1997","AZ","ppd",0.145175362264741
"1997","AZ","res",2.46090529812664
"1997","AZ","com",0.538864948354852
"1997","AZ","amb",3.21244593010281
"1997","AZ","fbp",0.339410552173362
"1997","AZ","rec",0.331424145049911
"1997","AZ","con",4.74479684304611
"1997","AZ","agr",0.302282912739479
"1997","AZ","eec",0.116242699681529
"1997","AZ","fnd",1.11402318148875
"1997","AZ","pub",0.491227551336074
"1997","AZ","hou",0.144577187885152
"1997","AZ","fbt",1.04237319613606
"1997","AZ","ins",1.39363006579595
"1997","AZ","tex",0.0646090412373518
"1997","AZ","leg",0.782753195325779
"1997","AZ","fen",0.731363200200777
"1997","AZ","uti",0.723393436120824
"1997","AZ","nmp",0.292448084679058
"1997","AZ","brd",0.981662550140105
"1997","AZ","bnk",2.33020815283258
"1997","AZ","ore",0.554322219708219
"1997","AZ","edu",0.51328544244351
"1997","AZ","ote",1.72940973514758
"1997","AZ","man",0.908264006974995
"1997","AZ","mch",0.466973394714822
"1997","AZ","dat",0.231354891184968
"1997","AZ","amd",0.749670438571029
"1997","AZ","oil",0.000640165001278803
"1997","AZ","hos",1.87798194877401
"1997","AZ","rnt",0.383031322419324
"1997","AZ","pla",0.267362349995331
"1997","AZ","fof",0.186577838752698
"1997","AZ","fin",0.0112330870955226
"1997","AZ","tsv",2.87219958790083
"1997","AZ","nrs",0.711362591135896
"1997","AZ","sec",0.502551387896189
"1997","AZ","art",0.294319010267012
"1997","AZ","mov",0.0706825559209655
"1997","AZ","fpd",0.208983562679151
"1997","AZ","slg",11.397279975132
"1997","AZ","pri",0.331602689250424
"1997","AZ","grd",0.127125613662437
"1997","AZ","pip",0.0175932305605433
"1997","AZ","sle",0.762949571920499
"1997","AZ","osv",2.52010715665302
"1997","AZ","trn",0.193507794435525
"1997","AZ","smn",0.02025071780911
"1997","AZ","fmt",0.765977524108545
"1997","AZ","pet",0.0121245543341296
"1997","AZ","mvt",1.17162893626763
"1997","AZ","cep",4.21617593543796
"1997","AZ","wst",0.0928382526010336
"1997","AZ","mot",0.289169390222163
"1997","AZ","adm",3.29699282891815
"1997","AZ","soc",0.389527028697272
"1997","AZ","alt",0.0309402207973757
"1997","AZ","pmt",0.245813903467745
"1997","AZ","trk",0.643851260910247
"1997","AZ","fdd",1.58890946849811
"1997","AZ","gmt",0.831952477029721
"1997","AZ","wtt",0.000419162179990881
"1997","AZ","wpd",0.204563439907197
"1997","AZ","wht",3.98242381321605
"1997","AZ","wrh",0.167150713095799
"1997","AZ","ott",3.06225930588657
"1997","AZ","che",0.260235096359583
"1997","AZ","air",0.776506276086562
"1997","AZ","mmf",0.360837504846777
"1997","AZ","otr",0.485401274753178
"1997","AZ","min",0.697505500530835
"1997","CA","ppd",1.76278927863762
"1997","CA","res",9.43723314443618
"1997","CA","com",10.6499639383521
"1997","CA","amb",21.0067549479921
"1997","CA","fbp",7.08980493076194
"1997","CA","rec",4.73246507022485
"1997","CA","con",24.2680432258579
"1997","CA","agr",4.51788569196852
"1997","CA","eec",1.81732121369689
"1997","CA","fnd",9.02769709104149
"1997","CA","pub",5.82579921176651
"1997","CA","hou",1.32692965286323
"1997","CA","fbt",7.02822792419787
"1997","CA","ins",13.2462877918484
"1997","CA","tex",1.01367442698733
"1997","CA","leg",7.64170350969823
"1997","CA","fen",5.9273375989108
"1997","CA","uti",3.9829934920401
"1997","CA","nmp",1.85994220662744
"1997","CA","brd",9.37313006528879
"1997","CA","bnk",8.7610942251759
"1997","CA","ore",5.08945881377831
"1997","CA","edu",6.13997605745745
"1997","CA","ote",7.8534228249517
"1997","CA","man",17.2859669851118
"1997","CA","mch",5.84404499571616
"1997","CA","dat",2.26864807504242
"1997","CA","amd",4.37364516367628
"1997","CA","oil",0.876230149042796
"1997","CA","hos",12.7741288459481
"1997","CA","rnt",2.58809324180022
"1997","CA","pla",2.55097872829616
"1997","CA","fof",2.54787920976227
"1997","CA","fin",0.140623003377432
"1997","CA","tsv",28.6481696770637
"1997","CA","nrs",4.83887004731867
"1997","CA","sec",8.81304022159498
"1997","CA","art",3.18395437417259
"1997","CA","mov",10.8059191414272
"1997","CA","fpd",2.06758951672809
"1997","CA","slg",102.44132963227
"1997","CA","pri",3.41409082623519
"1997","CA","grd",0.780724909674675
"1997","CA","pip",0.136982456360768
"1997","CA","sle",5.62903364578754
"1997","CA","osv",17.5881363012441
"1997","CA","trn",0.87001529340494
"1997","CA","smn",0.478858532889435
"1997","CA","fmt",6.92476926869506
"1997","CA","pet",1.80951306172511
"1997","CA","mvt",7.92223044539191
"1997","CA","cep",31.6230410324998
"1997","CA","wst",1.36105535985444
"1997","CA","mot",1.70688543527001
"1997","CA","adm",19.8763926372872
"1997","CA","soc",2.5510287415399
"1997","CA","alt",2.89946889175478
"1997","CA","pmt",1.31924917877765
"1997","CA","trk",4.05448240462901
"1997","CA","fdd",11.0021599921542
"1997","CA","gmt",5.61398953146588
"1997","CA","wtt",0.348893170336286
"1997","CA","wpd",1.5370869793282
"1997","CA","wht",31.7000438355431
"1997","CA","wrh",2.34218487004326
"1997","CA","ott",20.6533772188529
"1997","CA","che",4.66364703997512
"1997","CA","air",3.94552271797655
"1997","CA","mmf",4.2532754803952
"1997","CA","otr",5.50987897073428
"1997","CA","min",0.444232430166084
"1997","CO","ppd",0.203853254463818
"1997","CO","res",2.00978000338705
"1997","CO","com",2.03868165705114
"1997","CO","amb",3.00619231290151
"1997","CO","fbp",1.31393549503889
"1997","CO","rec",0.436743215405709
"1997","CO","con",4.64228537538421
"1997","CO","agr",0.291345728443862
"1997","CO","eec",0.0545547197522637
"1997","CO","fnd",1.17961000441085
"1997","CO","pub",1.41009940284274
"1997","CO","hou",0.180345639719064
"1997","CO","fbt",0.93971999667557
"1997","CO","ins",1.64563713834664
"1997","CO","tex",0.0440581684336524
"1997","CO","leg",0.806091833370041
"1997","CO","fen",0.77474933255637
"1997","CO","uti",0.515191235170142
"1997","CO","nmp",0.387589393995929
"1997","CO","brd",2.21332647918828
"1997","CO","bnk",1.65843958787932
"1997","CO","ore",0.674917492572663
"1997","CO","edu",0.545180574040966
"1997","CO","ote",0.728371949493261
"1997","CO","man",0.919631563865602
"1997","CO","mch",0.538547771015189
"1997","CO","dat",0.521184493706382
"1997","CO","amd",0.730791907041071
"1997","CO","oil",0.379446928335042
"1997","CO","hos",1.51771619746526
"1997","CO","rnt",0.337529301519027
"1997","CO","pla",0.271369793176917
"1997","CO","fof",0.057980348344838
"1997","CO","fin",0.00907277745566284
"1997","CO","tsv",4.13120048702238
"1997","CO","nrs",0.574910853519793
"1997","CO","sec",1.23254594346758
"1997","CO","art",0.482410798604587
"1997","CO","mov",0.14135192769329
"1997","CO","fpd",0.217404527623234
"1997","CO","slg",17.0886508861235
"1997","CO","pri",0.457111618515209
"1997","CO","grd",0.104415851799804
"1997","CO","pip",0.0681546453454092
"1997","CO","sle",1.0338105387308
"1997","CO","osv",2.68604014645984
"1997","CO","trn",0.272864444954573
"1997","CO","smn",0.142201208422964
"1997","CO","fmt",0.713224269913359
"1997","CO","pet",0.0614737861228227
"1997","CO","mvt",1.05537655010956
"1997","CO","cep",3.07615024720437
"1997","CO","wst",0.410326464027791
"1997","CO","mot",0.110972846238111
"1997","CO","adm",2.69593186034279
"1997","CO","soc",0.401749224307025
"1997","CO","alt",0.0571059665291587
"1997","CO","pmt",0.127106716727517
"1997","CO","trk",0.607662917165381
"1997","CO","fdd",2.11826249397133
"1997","CO","gmt",0.749899382842462
"1997","CO","wtt",0.000419162179990881
"1997","CO","wpd",0.128337711661094
"1997","CO","wht",4.12269924216066
"1997","CO","wrh",0.247778241790076
"1997","CO","ott",2.76072473564699
"1997","CO","che",0.375010200557803
"1997","CO","air",0.743295820243105
"1997","CO","mmf",0.413283776757297
"1997","CO","otr",0.518273055534045
"1997","CO","min",0.371702542868717
"1997","CT","ppd",0.405174087151846
"1997","CT","res",0.736733096442441
"1997","CT","com",1.44832782112872
"1997","CT","amb",3.12975741950823
"1997","CT","fbp",0.465102149788438
"1997","CT","rec",0.295856677845187
"1997","CT","con",2.80235374112043
"1997","CT","agr",0.0961410173435927
"1997","CT","eec",0.944082893711809
"1997","CT","fnd",0.922173425569221
"1997","CT","pub",0.860987922706873
"1997","CT","hou",0.137399516262546
"1997","CT","fbt",0.851671056889545
"1997","CT","ins",4.29471441157829
"1997","CT","tex",0.127263510828289
"1997","CT","leg",0.837559402968917
"1997","CT","fen",0.605732364776904
"1997","CT","uti",0.808002260550672
"1997","CT","nmp",0.142133060677697
"1997","CT","brd",1.26031012694599
"1997","CT","bnk",1.80818725689134
"1997","CT","ore",0.535336776239461
"1997","CT","edu",1.63104678926447
"1997","CT","ote",2.88256199276642
"1997","CT","man",2.8557554759016
"1997","CT","mch",1.55356507881045
"1997","CT","dat",0.375931437445589
"1997","CT","amd",0.410094551484215
"1997","CT","oil",0.000241317943814818
"1997","CT","hos",2.41671649252795
"1997","CT","rnt",0.15063516727999
"1997","CT","pla",0.397850514599796
"1997","CT","fof",0.0154897057161983
"1997","CT","fin",0.0403597048140707
"1997","CT","tsv",3.52920845576416
"1997","CT","nrs",0.915501287208042
"1997","CT","sec",3.02545022875912
"1997","CT","art",0.307486725892215
"1997","CT","mov",0.0982951200358972
"1997","CT","fpd",0.119292630418507
"1997","CT","slg",5.12059037649294
"1997","CT","pri",0.56975478987909
"1997","CT","grd",0.280134902338468
"1997","CT","pip",0.0195820305369526
"1997","CT","sle",0.357892380314732
"1997","CT","osv",1.74167261045851
"1997","CT","trn",0.0378161047596341
"1997","CT","smn",0.00198388301747039
"1997","CT","fmt",2.09682575096515
"1997","CT","pet",0.0370255054783926
"1997","CT","mvt",0.960090541367395
"1997","CT","cep",1.11566122762831
"1997","CT","wst",0.214729798006667
"1997","CT","mot",0.325267783236294
"1997","CT","adm",2.04073182262071
"1997","CT","soc",0.950740197870307
"1997","CT","alt",0.151345682892061
"1997","CT","pmt",0.411875671415698
"1997","CT","trk",0.322985759190339
"1997","CT","fdd",0.868554960076825
"1997","CT","gmt",0.680406539797049
"1997","CT","wtt",0.0566332245046822
"1997","CT","wpd",0.0625267990723299
"1997","CT","wht",3.93775893749618
"1997","CT","wrh",0.278841344919463
"1997","CT","ott",2.50319537690124
"1997","CT","che",1.50922055662325
"1997","CT","air",0.0857070181255221
"1997","CT","mmf",0.86192328137132
"1997","CT","otr",0.489937638780212
"1997","CT","min",0.0325492912388592
"1997","DE","ppd",0.0882434079490649
"1997","DE","res",0.143201910108936
"1997","DE","com",0.192430633079859
"1997","DE","amb",0.586826387465252
"1997","DE","fbp",0.233554626463085
"1997","DE","rec",0.0759818282349193
"1997","DE","con",0.921124935576814
"1997","DE","agr",0.0254222186486066
"1997","DE","eec",0.0411706932267376
"1997","DE","fnd",0.199014901590037
"1997","DE","pub",0.0555982919054443
"1997","DE","hou",0.0226911067348038
"1997","DE","fbt",0.173960955452796
"1997","DE","ins",0.335241145882133
"1997","DE","tex",0.0635524375338494
"1997","DE","leg",0.244124984314361
"1997","DE","fen",0.130833759346468
"1997","DE","uti",0.195103071946591
"1997","DE","nmp",0.0448412804431354
"1997","DE","brd",0.143423253737488
"1997","DE","bnk",1.03009905669713
"1997","DE","ore",0.0874611474445832
"1997","DE","edu",0.127026311321372
"1997","DE","ote",0.0125522098373909
"1997","DE","man",0.914993161191106
"1997","DE","mch",0.0479267811876365
"1997","DE","dat",0.0988387433935021
"1997","DE","amd",0.110576001655218
"1997","DE","oil",0.000713042062775866
"1997","DE","hos",0.50376254228959
"1997","DE","rnt",0.148063141563147
"1997","DE","pla",0.107168712920812
"1997","DE","fof",0.0106637559880054
"1997","DE","fin",0.00380124340881436
"1997","DE","tsv",1.08003263022555
"1997","DE","nrs",0.190831361477166
"1997","DE","sec",0.236164517983834
"1997","DE","art",0.0575538546941858
"1997","DE","mov",0.00585260929423926
"1997","DE","fpd",0.0492712039037285
"1997","DE","slg",1.63712246329055
"1997","DE","pri",0.0432755317571136
"1997","DE","grd",0.0248346511033799
"1997","DE","pip",0.00323029697754925
"1997","DE","sle",0.152107805232811
"1997","DE","osv",0.500206101513184
"1997","DE","trn",0.0617337192895145
"1997","DE","smn",0.00120930061196323
"1997","DE","fmt",0.100035724502701
"1997","DE","pet",0.0333669915619533
"1997","DE","mvt",0.195577097685683
"1997","DE","cep",0.248197638305937
"1997","DE","wst",0.0323773082184857
"1997","DE","mot",0.130945558043018
"1997","DE","adm",0.468014540830028
"1997","DE","soc",0.086837304011771
"1997","DE","alt",0.0373134441045056
"1997","DE","pmt",0.0511716628299924
"1997","DE","trk",0.110966109890763
"1997","DE","fdd",0.203065032593907
"1997","DE","gmt",0.13887064601393
"1997","DE","wtt",0.00100992234347152
"1997","DE","wpd",0.0366352219030511
"1997","DE","wht",0.61755181716301
"1997","DE","wrh",0.0349951495779316
"1997","DE","ott",0.511143067551383
"1997","DE","che",0.421730921578364
"1997","DE","air",0.00395250065195416
"1997","DE","mmf",0.0547146511612001
"1997","DE","otr",0.0886038370948545
"1997","DE","min",0.00362135932563163
"1997","DC","ppd",0.000341795590178312
"1997","DC","res",1.27766162685309
"1997","DC","com",0.345433033071012
"1997","DC","amb",0.500079999108488
"1997","DC","fbp",0.0116409615818373
"1997","DC","rec",0.103765534757266
"1997","DC","con",0.355505010601223
"1997","DC","eec",0.00185364800123061
"1997","DC","fnd",1.38753642874339
"1997","DC","pub",0.614969496016345
"1997","DC","hou",0.0754130829186414
"1997","DC","fbt",0.0809852568084387
"1997","DC","ins",0.314517789779739
"1997","DC","tex",0.00401958487809056
"1997","DC","leg",2.52925841916622
"1997","DC","fen",0.911687943374593
"1997","DC","uti",0.137231432743509
"1997","DC","nmp",0.00522927264964571
"1997","DC","brd",0.789027916253849
"1997","DC","bnk",0.576692344978451
"1997","DC","ore",0.245117585472828
"1997","DC","edu",1.34665318442412
"1997","DC","ote",0.00364418995279091
"1997","DC","man",0.197834458093044
"1997","DC","mch",0.00206411277544652
"1997","DC","dat",0.246611370064665
"1997","DC","amd",0.26875837239318
"1997","DC","oil",0.0025825918619574
"1997","DC","hos",0.99311607124025
"1997","DC","rnt",0.0302339487054321
"1997","DC","pla",0.000713867950842805
"1997","DC","fof",0.000319798893684728
"1997","DC","fin",0.00678307481432787
"1997","DC","tsv",2.76147074474807
"1997","DC","nrs",0.376204528752982
"1997","DC","sec",0.558321750886797
"1997","DC","art",0.0557035018920202
"1997","DC","mov",0.074431889807849
"1997","DC","fpd",0.00504566987873323
"1997","DC","slg",12.8065629379644
"1997","DC","pri",0.0522018045603063
"1997","DC","grd",0.0353560086339812
"1997","DC","pip",0.00145015557245749
"1997","DC","sle",0.728813211197862
"1997","DC","osv",0.665994860447824
"1997","DC","trn",0.0922743845996283
"1997","DC","fmt",0.00467072289787487
"1997","DC","pet",0.00497470908870308
"1997","DC","mvt",0.0907716751144288
"1997","DC","cep",0.028683576425089
"1997","DC","wst",0.0157995138470951
"1997","DC","mot",0.00607343825149731
"1997","DC","adm",0.91289205185828
"1997","DC","soc",0.102169515315676
"1997","DC","alt",0.00132286439763327
"1997","DC","pmt",0.0013671067466747
"1997","DC","trk",0.00956502453444294
"1997","DC","fdd",9.72170388559712
"1997","DC","gmt",0.0645915600369228
"1997","DC","wtt",0.00544642785153843
"1997","DC","wpd",0.000935361432204919
"1997","DC","wht",0.314480086828429
"1997","DC","wrh",0.00970299262128099
"1997","DC","ott",0.237892683660309
"1997","DC","che",0.0306756534505131
"1997","DC","air",0.0201010940292126
"1997","DC","mmf",0.0181919023801279
"1997","DC","otr",0.0510562032670172
"1997","DC","min",0.00222707849275546
"1997","FL","ppd",0.725921023808738
"1997","FL","res",8.60139902423681
"1997","FL","com",2.00646156390327
"1997","FL","amb",12.8334692108532
"1997","FL","fbp",1.66065129105178
"1997","FL","rec",1.56596271757381
"1997","FL","con",11.4909404378268
"1997","FL","agr",0.8722392311659
"1997","FL","eec",0.494869622975056
"1997","FL","fnd",3.455463706003
"1997","FL","pub",1.69888411980088
"1997","FL","hou",0.561139941067918
"1997","FL","fbt",3.48581392052162
"1997","FL","ins",5.6637900736448
"1997","FL","tex",0.303899333256072
"1997","FL","leg",4.93845577363812
"1997","FL","fen",2.2708658758618
"1997","FL","uti",1.92590446600994
"1997","FL","nmp",0.779747552260636
"1997","FL","brd",4.07115969417282
"1997","FL","bnk",6.14340173648168
"1997","FL","ore",2.11071393030159
"1997","FL","edu",1.99312226552654
"1997","FL","ote",2.67560389419009
"1997","FL","man",3.23694670020032
"1997","FL","mch",1.18576516805195
"1997","FL","dat",1.10560617395345
"1997","FL","amd",2.63124383742549
"1997","FL","oil",0.0246955753111032
"1997","FL","hos",7.50339557314037
"1997","FL","rnt",1.37154552355497
"1997","FL","pla",0.57609463886788
"1997","FL","fof",0.783226073226432
"1997","FL","fin",0.05872322016711
"1997","FL","tsv",8.47978453644937
"1997","FL","nrs",2.84235781792985
"1997","FL","sec",2.85608271366786
"1997","FL","art",1.99534354455166
"1997","FL","mov",0.331370470683182
"1997","FL","fpd",0.59593568602436
"1997","FL","slg",37.1215938317093
"1997","FL","pri",0.964634671039031
"1997","FL","grd",0.355562883767498
"1997","FL","pip",0.0141510767552196
"1997","FL","sle",2.88825080813783
"1997","FL","osv",8.86307005490413
"1997","FL","trn",0.521125043794344
"1997","FL","smn",0.00528507015332214
"1997","FL","fmt",1.41144259037249
"1997","FL","pet",0.14357439779673
"1997","FL","mvt",3.91721077421953
"1997","FL","cep",3.309877331279
"1997","FL","wst",0.487204758168666
"1997","FL","mot",0.412035460235724
"1997","FL","adm",11.8130146752058
"1997","FL","soc",1.67281697722035
"1997","FL","alt",0.456360394805471
"1997","FL","pmt",0.23641343216074
"1997","FL","trk",1.55900821292592
"1997","FL","fdd",4.49247343534619
"1997","FL","gmt",2.78219387218736
"1997","FL","wtt",0.422323872533915
"1997","FL","wpd",0.50193939295161
"1997","FL","wht",14.4235430440057
"1997","FL","wrh",0.712502533289029
"1997","FL","ott",10.2414030282341
"1997","FL","che",1.19890987923717
"1997","FL","air",1.97850683047159
"1997","FL","mmf",1.33574507720702
"1997","FL","otr",2.48993052206306
"1997","FL","min",0.361987659801635
"1997","GA","ppd",1.60591995432361
"1997","GA","res",2.18746062541611
"1997","GA","com",2.25915584073636
"1997","GA","amb",5.21073856198935
"1997","GA","fbp",2.13153394424527
"1997","GA","rec",0.505575897398435
"1997","GA","con",6.19720436746667
"1997","GA","agr",0.280284243516196
"1997","GA","eec",0.810291535794266
"1997","GA","fnd",1.98916756633149
"1997","GA","pub",1.58413979188722
"1997","GA","hou",0.24534876934316
"1997","GA","fbt",1.70350880140942
"1997","GA","ins",3.09539371654757
"1997","GA","tex",3.25048472168117
"1997","GA","leg",1.17226570847387
"1997","GA","fen",1.30738560041062
"1997","GA","uti",1.28152131638623
"1997","GA","nmp",0.749981266144141
"1997","GA","brd",3.31797511157642
"1997","GA","bnk",3.43068656585886
"1997","GA","ore",0.924856027300119
"1997","GA","edu",1.41825131303771
"1997","GA","ote",0.578182359774842
"1997","GA","man",3.83741517150353
"1997","GA","mch",1.11824356520656
"1997","GA","dat",0.912896041765631
"1997","GA","amd",1.07119303320989
"1997","GA","oil",0.000267390773540699
"1997","GA","hos",2.98328342494233
"1997","GA","rnt",0.527809963405947
"1997","GA","pla",0.854271419797709
"1997","GA","fof",0.2977444421741
"1997","GA","fin",0.0128827787508445
"1997","GA","tsv",4.99815539162928
"1997","GA","nrs",1.13006542386382
"1997","GA","sec",1.10878191432489
"1997","GA","art",0.423529673440124
"1997","GA","mov",0.211443437690789
"1997","GA","fpd",0.431373505358512
"1997","GA","slg",21.7174724300141
"1997","GA","pri",1.00743253287836
"1997","GA","grd",0.0636087096951413
"1997","GA","pip",0.0281491688968693
"1997","GA","sle",2.07716741546152
"1997","GA","osv",4.37185044887233
"1997","GA","trn",0.481987983780186
"1997","GA","smn",0.00381327846505346
"1997","GA","fmt",0.992342432282315
